"split","aAcc","fAcc","qAcc"
"Overall","63.82754994742377","34.971098265895954","35.824175824175825"
"VS","68.88888888888889","35.3448275862069","44.9438202247191"
"VD","60.74450084602368","34.78260869565217","29.96389891696751"
"VD_ocr","75.28089887640449","51.162790697674424","51.162790697674424"
"VD_math","56.481481481481474","19.444444444444446","29.629629629629626"
"VS_chart","75.38461538461539","40.0","61.8421052631579"
"VS_ocr","53.70370370370371","26.923076923076923","11.11111111111111"
"VD_figure","67.5","48.78048780487805","35.8974358974359"
"VS_map","56.25","31.818181818181817","18.75"
"VD_video","50.0","12.5","11.594202898550725"
"VD_illusion","63.888888888888886","40.32258064516129","31.944444444444443"
"VS_table","75.89285714285714","39.285714285714285","55.81395348837209"
