"split","aAcc","fAcc","qAcc"
"Overall","47.94952681388013","17.341040462427745","14.285714285714285"
"VD","50.25380710659898","19.565217391304348","14.440433212996389"
"VS","44.166666666666664","12.931034482758621","14.04494382022472"
"VD_video","45.88235294117647","8.333333333333332","7.246376811594203"
"VD_figure","63.74999999999999","34.146341463414636","33.33333333333333"
"VD_math","38.88888888888889","8.333333333333332","11.11111111111111"
"VS_chart","35.38461538461539","7.5","15.789473684210526"
"VD_ocr","62.92134831460674","23.25581395348837","23.25581395348837"
"VD_illusion","48.61111111111111","22.58064516129032","8.333333333333332"
"VS_table","45.535714285714285","3.571428571428571","4.651162790697675"
"VS_ocr","59.25925925925925","34.61538461538461","25.925925925925924"
"VS_map","46.875","9.090909090909092","12.5"
