"split","aAcc","fAcc","qAcc"
"Overall","64.66876971608832","31.502890173410403","36.92307692307693"
"VD","60.74450084602368","29.130434782608695","29.96389891696751"
"VS","71.11111111111111","36.206896551724135","47.752808988764045"
"VD_math","64.81481481481481","25.0","40.74074074074074"
"VS_table","75.89285714285714","42.857142857142854","55.81395348837209"
"VD_ocr","80.89887640449437","65.11627906976744","62.7906976744186"
"VD_illusion","62.5","30.64516129032258","27.77777777777778"
"VD_figure","57.49999999999999","19.51219512195122","17.94871794871795"
"VS_map","64.0625","27.27272727272727","28.125"
"VS_chart","75.38461538461539","40.0","60.526315789473685"
"VD_video","47.647058823529406","6.25","10.144927536231885"
"VS_ocr","59.25925925925925","30.76923076923077","22.22222222222222"
