"split","aAcc","fAcc","qAcc"
"Overall","55.730809674027334","25.722543352601157","27.032967032967033"
"VS","54.44444444444444","18.103448275862068","28.651685393258425"
"VD","56.51438240270728","29.565217391304348","25.992779783393498"
"VS_ocr","51.85185185185185","15.384615384615385","14.814814814814813"
"VD_math","61.111111111111114","13.88888888888889","35.18518518518518"
"VD_ocr","76.40449438202246","58.139534883720934","55.81395348837209"
"VD_video","43.529411764705884","10.416666666666668","11.594202898550725"
"VS_chart","60.0","27.500000000000004","42.10526315789473"
"VD_illusion","50.69444444444444","24.193548387096776","9.722222222222223"
"VS_table","50.0","10.714285714285714","25.581395348837212"
"VS_map","53.125","13.636363636363635","12.5"
"VD_figure","66.25","43.90243902439025","35.8974358974359"
