"split","aAcc","fAcc","qAcc"
"Overall","70.34700315457413","47.398843930635834","46.15384615384615"
"VS","75.55555555555556","51.724137931034484","55.61797752808989"
"VD","67.17428087986464","45.21739130434783","40.07220216606498"
"VD_illusion","64.58333333333334","50.0","37.5"
"VD_ocr","73.03370786516854","58.139534883720934","51.162790697674424"
"VD_video","57.647058823529406","12.5","18.84057971014493"
"VS_table","75.89285714285714","46.42857142857143","55.81395348837209"
"VS_map","64.0625","40.909090909090914","28.125"
"VD_math","75.92592592592592","50.0","53.70370370370371"
"VS_ocr","61.111111111111114","42.30769230769231","25.925925925925924"
"VS_chart","86.92307692307692","67.5","77.63157894736842"
"VD_figure","73.75","58.536585365853654","51.28205128205128"
