"split","aAcc","fAcc","qAcc"
"Overall","61.51419558359621","32.65895953757225","32.967032967032964"
"VD","56.683587140439926","30.434782608695656","23.465703971119133"
"VS","69.44444444444444","37.06896551724138","47.752808988764045"
"VD_illusion","56.25","32.25806451612903","19.444444444444446"
"VD_ocr","75.28089887640449","51.162790697674424","51.162790697674424"
"VD_figure","63.74999999999999","41.46341463414634","25.64102564102564"
"VS_table","75.89285714285714","35.714285714285715","55.81395348837209"
"VS_chart","76.15384615384615","42.5","67.10526315789474"
"VS_map","56.25","27.27272727272727","15.625"
"VD_math","48.148148148148145","22.22222222222222","22.22222222222222"
"VS_ocr","55.55555555555556","38.46153846153847","18.51851851851852"
"VD_video","49.411764705882355","6.25","10.144927536231885"
