model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.967,0.431,0.17180566666666666,1000,civil_comments
AlephAlpha_luminous-extended,0.967,0.713,0.15352277777777779,1000,civil_comments
AlephAlpha_luminous-supreme,0.967,0.705,0.16997544444444446,1000,civil_comments
ai21_j1-grande,0.967,0.766,0.15926022222222225,1000,civil_comments
ai21_j1-grande-v2-beta,0.967,0.748,0.1589371111111111,1000,civil_comments
ai21_j1-jumbo,0.967,0.408,0.1847868888888889,1000,civil_comments
ai21_j1-large,0.967,0.734,0.15999422222222223,1000,civil_comments
anthropic_stanford-online-all-v4-s3,0.967,0.522,0.17918933333333334,1000,civil_comments
cohere_command-medium-beta,0.967,0.313,0.1822207777777778,1000,civil_comments
cohere_command-xlarge-beta,0.967,0.614,0.19172133333333335,1000,civil_comments
cohere_large-20220720,0.967,0.285,0.17193944444444442,1000,civil_comments
cohere_medium-20220720,0.967,0.244,0.17592066666666667,1000,civil_comments
cohere_medium-20221108,0.967,0.781,0.14909655555555557,1000,civil_comments
cohere_small-20220720,0.967,0.79,0.15452622222222223,1000,civil_comments
cohere_xlarge-20220609,0.967,0.346,0.173,1000,civil_comments
cohere_xlarge-20221108,0.967,0.673,0.15645455555555557,1000,civil_comments
microsoft_TNLGv2_530B,0.967,0.496,0.1891211111111111,1000,civil_comments
microsoft_TNLGv2_7B,0.967,0.574,0.1649037777777778,1000,civil_comments
openai_ada,0.967,0.681,0.15487655555555557,1000,civil_comments
openai_babbage,0.967,0.588,0.1464928888888889,1000,civil_comments
openai_curie,0.967,0.387,0.17335722222222222,1000,civil_comments
openai_davinci,0.967,0.284,0.17360866666666666,1000,civil_comments
openai_text-ada-001,0.967,0.778,0.14976577777777778,1000,civil_comments
openai_text-babbage-001,0.967,0.788,0.14980755555555555,1000,civil_comments
openai_text-curie-001,0.967,0.676,0.16818088888888888,1000,civil_comments
openai_text-davinci-002,0.967,0.682,0.21084666666666665,1000,civil_comments
openai_text-davinci-003,0.967,0.661,0.21491144444444443,1000,civil_comments
together_bloom,0.967,0.626,0.2063982222222222,1000,civil_comments
together_glm,0.967,0.788,0.14980755555555555,1000,civil_comments
together_gpt-j-6b,0.967,0.307,0.178601,1000,civil_comments
together_gpt-neox-20b,0.967,0.253,0.17825144444444443,1000,civil_comments
together_opt-175b,0.967,0.231,0.17344922222222223,1000,civil_comments
together_opt-66b,0.967,0.22,0.17259755555555553,1000,civil_comments
together_t0pp,0.967,0.374,0.07110155555555556,1000,civil_comments
together_t5-11b,0.967,0.611,0.16202144444444447,1000,civil_comments
together_ul2,0.967,0.325,0.16157033333333334,1000,civil_comments
together_yalm,0.967,0.744,0.14454155555555556,1000,civil_comments
AlephAlpha_luminous-base,1.028,0.43,0.15860022222222223,1000,civil_comments
AlephAlpha_luminous-extended,1.028,0.741,0.15388766666666667,1000,civil_comments
AlephAlpha_luminous-supreme,1.028,0.718,0.17306666666666667,1000,civil_comments
ai21_j1-grande,1.028,0.795,0.16539322222222222,1000,civil_comments
ai21_j1-grande-v2-beta,1.028,0.761,0.15954922222222223,1000,civil_comments
ai21_j1-jumbo,1.028,0.37,0.16020888888888887,1000,civil_comments
ai21_j1-large,1.028,0.751,0.15888766666666665,1000,civil_comments
anthropic_stanford-online-all-v4-s3,1.028,0.538,0.17789266666666664,1000,civil_comments
cohere_command-medium-beta,1.028,0.296,0.1566768888888889,1000,civil_comments
cohere_command-xlarge-beta,1.028,0.596,0.16784666666666667,1000,civil_comments
cohere_large-20220720,1.028,0.231,0.1399812222222222,1000,civil_comments
cohere_medium-20220720,1.028,0.216,0.14828555555555556,1000,civil_comments
cohere_medium-20221108,1.028,0.812,0.15622955555555554,1000,civil_comments
cohere_small-20220720,1.028,0.814,0.1566097777777778,1000,civil_comments
cohere_xlarge-20220609,1.028,0.328,0.15470333333333336,1000,civil_comments
cohere_xlarge-20221108,1.028,0.701,0.1630172222222222,1000,civil_comments
microsoft_TNLGv2_530B,1.028,0.49,0.17682444444444445,1000,civil_comments
microsoft_TNLGv2_7B,1.028,0.583,0.1579378888888889,1000,civil_comments
openai_ada,1.028,0.719,0.16148099999999999,1000,civil_comments
openai_babbage,1.028,0.629,0.15552700000000003,1000,civil_comments
openai_curie,1.028,0.373,0.155821,1000,civil_comments
openai_davinci,1.028,0.274,0.15249444444444443,1000,civil_comments
openai_text-ada-001,1.028,0.81,0.15584933333333334,1000,civil_comments
openai_text-babbage-001,1.028,0.82,0.15589111111111112,1000,civil_comments
openai_text-curie-001,1.028,0.691,0.16545455555555558,1000,civil_comments
openai_text-davinci-002,1.028,0.678,0.188394,1000,civil_comments
openai_text-davinci-003,1.028,0.684,0.20626866666666666,1000,civil_comments
together_bloom,1.028,0.598,0.181862,1000,civil_comments
together_glm,1.028,0.821,0.156701,1000,civil_comments
together_gpt-j-6b,1.028,0.284,0.15687466666666666,1000,civil_comments
together_gpt-neox-20b,1.028,0.218,0.14432733333333334,1000,civil_comments
together_opt-175b,1.028,0.205,0.1474338888888889,1000,civil_comments
together_opt-66b,1.028,0.2,0.14772288888888888,1000,civil_comments
together_t0pp,1.028,0.384,0.07300266666666667,1000,civil_comments
together_t5-11b,1.028,0.631,0.15156877777777777,1000,civil_comments
together_ul2,1.028,0.322,0.14860444444444446,1000,civil_comments
together_yalm,1.028,0.777,0.15267455555555556,1000,civil_comments
AlephAlpha_luminous-base,1.015,0.424,0.161798,1000,civil_comments
AlephAlpha_luminous-extended,1.015,0.738,0.15827555555555556,1000,civil_comments
AlephAlpha_luminous-supreme,1.015,0.716,0.17330622222222222,1000,civil_comments
ai21_j1-grande,1.015,0.8,0.16634377777777778,1000,civil_comments
ai21_j1-grande-v2-beta,1.015,0.768,0.15964044444444445,1000,civil_comments
ai21_j1-jumbo,1.015,0.396,0.17011,1000,civil_comments
ai21_j1-large,1.015,0.751,0.15764811111111113,1000,civil_comments
anthropic_stanford-online-all-v4-s3,1.015,0.532,0.17613222222222222,1000,civil_comments
cohere_command-medium-beta,1.015,0.307,0.16620544444444446,1000,civil_comments
cohere_command-xlarge-beta,1.015,0.614,0.18490377777777778,1000,civil_comments
cohere_large-20220720,1.015,0.259,0.1521218888888889,1000,civil_comments
cohere_medium-20220720,1.015,0.225,0.1574338888888889,1000,civil_comments
cohere_medium-20221108,1.015,0.803,0.153279,1000,civil_comments
cohere_small-20220720,1.015,0.802,0.15432844444444443,1000,civil_comments
cohere_xlarge-20220609,1.015,0.335,0.16285166666666667,1000,civil_comments
cohere_xlarge-20221108,1.015,0.691,0.16545455555555558,1000,civil_comments
microsoft_TNLGv2_530B,1.015,0.491,0.1807332222222222,1000,civil_comments
microsoft_TNLGv2_7B,1.015,0.604,0.1656488888888889,1000,civil_comments
openai_ada,1.015,0.715,0.15762166666666666,1000,civil_comments
openai_babbage,1.015,0.59,0.14935222222222222,1000,civil_comments
openai_curie,1.015,0.354,0.15220888888888887,1000,civil_comments
openai_davinci,1.015,0.273,0.15974166666666667,1000,civil_comments
openai_text-ada-001,1.015,0.805,0.15551855555555558,1000,civil_comments
openai_text-babbage-001,1.015,0.808,0.1536097777777778,1000,civil_comments
openai_text-curie-001,1.015,0.673,0.16327211111111112,1000,civil_comments
openai_text-davinci-002,1.015,0.715,0.20472477777777778,1000,civil_comments
openai_text-davinci-003,1.015,0.674,0.203128,1000,civil_comments
together_bloom,1.015,0.575,0.17563011111111113,1000,civil_comments
together_glm,1.015,0.812,0.15437022222222221,1000,civil_comments
together_gpt-j-6b,1.015,0.292,0.16273400000000002,1000,civil_comments
together_gpt-neox-20b,1.015,0.227,0.15657455555555555,1000,civil_comments
together_opt-175b,1.015,0.212,0.1555822222222222,1000,civil_comments
together_opt-66b,1.015,0.204,0.15406133333333333,1000,civil_comments
together_t0pp,1.015,0.4,0.07604444444444446,1000,civil_comments
together_t5-11b,1.015,0.601,0.147105,1000,civil_comments
together_ul2,1.015,0.321,0.15709122222222222,1000,civil_comments
together_yalm,1.015,0.745,0.14473166666666668,1000,civil_comments
AlephAlpha_luminous-base,0.989,0.426,0.16403755555555558,1000,civil_comments
AlephAlpha_luminous-extended,0.989,0.728,0.1551348888888889,1000,civil_comments
AlephAlpha_luminous-supreme,0.989,0.725,0.17997544444444447,1000,civil_comments
ai21_j1-grande,0.989,0.794,0.16830199999999998,1000,civil_comments
ai21_j1-grande-v2-beta,0.989,0.774,0.16821844444444445,1000,civil_comments
ai21_j1-jumbo,0.989,0.353,0.15573744444444443,1000,civil_comments
ai21_j1-large,0.989,0.749,0.16160633333333335,1000,civil_comments
anthropic_stanford-online-all-v4-s3,0.989,0.536,0.1818508888888889,1000,civil_comments
cohere_command-medium-beta,0.989,0.303,0.16544499999999998,1000,civil_comments
cohere_command-xlarge-beta,0.989,0.607,0.17799500000000001,1000,civil_comments
cohere_large-20220720,0.989,0.25,0.14855155555555555,1000,civil_comments
cohere_medium-20220720,0.989,0.208,0.1511031111111111,1000,civil_comments
cohere_medium-20221108,0.989,0.799,0.15251855555555557,1000,civil_comments
cohere_small-20220720,0.989,0.801,0.15413833333333335,1000,civil_comments
cohere_xlarge-20220609,0.989,0.32,0.15814066666666668,1000,civil_comments
