model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.92,0.33,,0.33,100,mmlu
AlephAlpha_luminous-extended,0.92,0.31,,0.31,100,mmlu
AlephAlpha_luminous-supreme,0.92,0.38,,0.38,100,mmlu
ai21_j1-grande,0.92,0.35,,0.35,100,mmlu
ai21_j1-grande-v2-beta,0.92,0.43,,0.43,100,mmlu
ai21_j1-jumbo,0.92,0.32,,0.32,100,mmlu
ai21_j1-large,0.92,0.3,,0.3,100,mmlu
anthropic_stanford-online-all-v4-s3,0.92,0.48,,0.48,100,mmlu
cohere_command-medium-beta,0.92,0.42,,0.42,100,mmlu
cohere_command-xlarge-beta,0.92,0.53,,0.53,100,mmlu
cohere_large-20220720,0.92,0.28,,0.28,100,mmlu
cohere_medium-20220720,0.92,0.24,,0.24,100,mmlu
cohere_medium-20221108,0.92,0.26,,0.26,100,mmlu
cohere_small-20220720,0.92,0.23,,0.23,100,mmlu
cohere_xlarge-20220609,0.92,0.37,,0.37,100,mmlu
cohere_xlarge-20221108,0.92,0.41,,0.41,100,mmlu
microsoft_TNLGv2_530B,0.92,0.51,,0.51,100,mmlu
microsoft_TNLGv2_7B,0.92,0.19,,0.19,100,mmlu
openai_ada,0.92,0.22,,0.22,100,mmlu
openai_babbage,0.92,0.24,,0.24,100,mmlu
openai_curie,0.92,0.25,,0.25,100,mmlu
openai_davinci,0.92,0.42,,0.42,100,mmlu
openai_text-ada-001,0.92,0.28,,0.28,100,mmlu
openai_text-babbage-001,0.92,0.24,,0.24,100,mmlu
openai_text-curie-001,0.92,0.29,,0.29,100,mmlu
openai_text-davinci-002,0.92,0.6,,0.6,100,mmlu
openai_text-davinci-003,0.92,0.62,,0.62,100,mmlu
together_bloom,0.92,0.37,,0.37,100,mmlu
together_glm,0.92,0.37,,0.37,100,mmlu
together_gpt-j-6b,0.92,0.39,,0.39,100,mmlu
together_gpt-neox-20b,0.92,0.3,,0.3,100,mmlu
together_opt-175b,0.92,0.39,,0.39,100,mmlu
together_opt-66b,0.92,0.29,,0.29,100,mmlu
together_t0pp,0.92,0.42,,0.42,100,mmlu
together_t5-11b,0.92,0.32,,0.32,100,mmlu
together_ul2,0.92,0.28,,0.28,100,mmlu
together_yalm,0.92,0.28,,0.28,100,mmlu
AlephAlpha_luminous-base,0.92,0.32,,0.32,100,mmlu
AlephAlpha_luminous-extended,0.92,0.3,,0.3,100,mmlu
AlephAlpha_luminous-supreme,0.92,0.37,,0.37,100,mmlu
ai21_j1-grande,0.92,0.31,,0.31,100,mmlu
ai21_j1-grande-v2-beta,0.92,0.41,,0.41,100,mmlu
ai21_j1-jumbo,0.92,0.29,,0.29,100,mmlu
ai21_j1-large,0.92,0.19,,0.19,100,mmlu
anthropic_stanford-online-all-v4-s3,0.92,0.48,,0.48,100,mmlu
cohere_command-medium-beta,0.92,0.43,,0.43,100,mmlu
cohere_command-xlarge-beta,0.92,0.39,,0.39,100,mmlu
cohere_large-20220720,0.92,0.37,,0.37,100,mmlu
cohere_medium-20220720,0.92,0.35,,0.35,100,mmlu
cohere_medium-20221108,0.92,0.24,,0.24,100,mmlu
cohere_small-20220720,0.92,0.28,,0.28,100,mmlu
cohere_xlarge-20220609,0.92,0.33,,0.33,100,mmlu
cohere_xlarge-20221108,0.92,0.47,,0.47,100,mmlu
microsoft_TNLGv2_530B,0.92,0.43,,0.43,100,mmlu
microsoft_TNLGv2_7B,0.92,0.24,,0.24,100,mmlu
openai_ada,0.92,0.26,,0.26,100,mmlu
openai_babbage,0.92,0.38,,0.38,100,mmlu
openai_curie,0.92,0.23,,0.23,100,mmlu
openai_davinci,0.92,0.49,,0.49,100,mmlu
openai_text-ada-001,0.92,0.2,,0.2,100,mmlu
openai_text-babbage-001,0.92,0.25,,0.25,100,mmlu
openai_text-curie-001,0.92,0.27,,0.27,100,mmlu
openai_text-davinci-002,0.92,0.58,,0.58,100,mmlu
openai_text-davinci-003,0.92,0.56,,0.56,100,mmlu
together_bloom,0.92,0.33,,0.33,100,mmlu
together_glm,0.92,0.36,,0.36,100,mmlu
together_gpt-j-6b,0.92,0.27,,0.27,100,mmlu
together_gpt-neox-20b,0.92,0.22,,0.22,100,mmlu
together_opt-175b,0.92,0.36,,0.36,100,mmlu
together_opt-66b,0.92,0.34,,0.34,100,mmlu
together_t0pp,0.92,0.35,,0.35,100,mmlu
together_t5-11b,0.92,0.26,,0.26,100,mmlu
