model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.02,0.5,0.20661555555555555,50,civil_comments
AlephAlpha_luminous-extended,1.02,0.7,0.1578688888888889,50,civil_comments
AlephAlpha_luminous-supreme,1.02,0.68,0.17885777777777778,50,civil_comments
ai21_j1-grande,1.02,0.74,0.15307777777777778,50,civil_comments
ai21_j1-grande-v2-beta,1.02,0.7,0.1578688888888889,50,civil_comments
ai21_j1-jumbo,1.02,0.36,0.16760444444444444,50,civil_comments
ai21_j1-large,1.02,0.68,0.1416711111111111,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.02,0.44,0.17041777777777778,50,civil_comments
cohere_command-medium-beta,1.02,0.44,0.2447911111111111,50,civil_comments
cohere_command-xlarge-beta,1.02,0.54,0.18942888888888887,50,civil_comments
cohere_large-20220720,1.02,0.24,0.14479111111111112,50,civil_comments
cohere_medium-20220720,1.02,0.3,0.21817555555555554,50,civil_comments
cohere_medium-20221108,1.02,0.74,0.14068222222222224,50,civil_comments
cohere_small-20220720,1.02,0.72,0.13688,50,civil_comments
cohere_xlarge-20220609,1.02,0.38,0.20859333333333333,50,civil_comments
cohere_xlarge-20221108,1.02,0.62,0.11786888888888888,50,civil_comments
microsoft_TNLGv2_530B,1.02,0.44,0.18281333333333333,50,civil_comments
microsoft_TNLGv2_7B,1.02,0.54,0.15224222222222222,50,civil_comments
openai_ada,1.02,0.66,0.1378688888888889,50,civil_comments
openai_babbage,1.02,0.6,0.15125333333333335,50,civil_comments
openai_curie,1.02,0.42,0.20380222222222222,50,civil_comments
openai_davinci,1.02,0.36,0.2047911111111111,50,civil_comments
openai_text-ada-001,1.02,0.7,0.13307777777777777,50,civil_comments
openai_text-babbage-001,1.02,0.74,0.14068222222222224,50,civil_comments
openai_text-curie-001,1.02,0.66,0.15026444444444445,50,civil_comments
openai_text-davinci-002,1.02,0.7,0.23224222222222224,50,civil_comments
openai_text-davinci-003,1.02,0.76,0.28083555555555556,50,civil_comments
together_bloom,1.02,0.56,0.18083555555555555,50,civil_comments
together_glm,1.02,0.76,0.15688000000000002,50,civil_comments
together_gpt-j-6b,1.02,0.3,0.20578,50,civil_comments
