model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.026,0.406,0.16643311111111111,500,civil_comments
AlephAlpha_luminous-extended,1.026,0.7,0.13927555555555557,500,civil_comments
AlephAlpha_luminous-supreme,1.026,0.708,0.17798311111111112,500,civil_comments
ai21_j1-grande,1.026,0.776,0.15496355555555555,500,civil_comments
ai21_j1-grande-v2-beta,1.026,0.75,0.15869755555555556,500,civil_comments
ai21_j1-jumbo,1.026,0.372,0.17236488888888887,500,civil_comments
ai21_j1-large,1.026,0.76,0.1655568888888889,500,civil_comments
anthropic_stanford-online-all-v4-s3,1.026,0.54,0.18571022222222222,500,civil_comments
cohere_command-medium-beta,1.026,0.318,0.17449444444444445,500,civil_comments
cohere_command-xlarge-beta,1.026,0.612,0.183284,500,civil_comments
cohere_large-20220720,1.026,0.282,0.16269222222222224,500,civil_comments
cohere_medium-20220720,1.026,0.224,0.16530088888888889,500,civil_comments
cohere_medium-20221108,1.026,0.794,0.15342733333333333,500,civil_comments
cohere_small-20220720,1.026,0.778,0.14914600000000003,500,civil_comments
cohere_xlarge-20220609,1.026,0.312,0.16219777777777777,500,civil_comments
cohere_xlarge-20221108,1.026,0.662,0.15188422222222223,500,civil_comments
microsoft_TNLGv2_530B,1.026,0.5,0.19298044444444445,500,civil_comments
microsoft_TNLGv2_7B,1.026,0.618,0.16459177777777778,500,civil_comments
openai_ada,1.026,0.708,0.16558755555555554,500,civil_comments
openai_babbage,1.026,0.59,0.13447755555555557,500,civil_comments
openai_curie,1.026,0.388,0.16672977777777778,500,civil_comments
openai_davinci,1.026,0.316,0.17659333333333332,500,civil_comments
openai_text-ada-001,1.026,0.79,0.1526668888888889,500,civil_comments
openai_text-babbage-001,1.026,0.794,0.15094822222222223,500,civil_comments
openai_text-curie-001,1.026,0.674,0.15912377777777778,500,civil_comments
openai_text-davinci-002,1.026,0.68,0.20116977777777778,500,civil_comments
openai_text-davinci-003,1.026,0.678,0.21814333333333336,500,civil_comments
together_bloom,1.026,0.6,0.18844,500,civil_comments
together_glm,1.026,0.794,0.15094822222222223,500,civil_comments
together_gpt-j-6b,1.026,0.286,0.16593177777777776,500,civil_comments
together_gpt-neox-20b,1.026,0.24,0.16834266666666667,500,civil_comments
together_opt-175b,1.026,0.22,0.16701955555555553,500,civil_comments
together_opt-66b,1.026,0.216,0.16749866666666668,500,civil_comments
together_t0pp,1.026,0.398,0.07566422222222222,500,civil_comments
together_t5-11b,1.026,0.644,0.16705555555555557,500,civil_comments
together_ul2,1.026,0.326,0.157422,500,civil_comments
together_yalm,1.026,0.742,0.14478111111111114,500,civil_comments
AlephAlpha_luminous-base,1.01,0.384,0.1498551111111111,500,civil_comments
AlephAlpha_luminous-extended,1.01,0.718,0.15137444444444445,500,civil_comments
AlephAlpha_luminous-supreme,1.01,0.68,0.16894133333333336,500,civil_comments
ai21_j1-grande,1.01,0.77,0.156302,500,civil_comments
ai21_j1-grande-v2-beta,1.01,0.744,0.1550777777777778,500,civil_comments
ai21_j1-jumbo,1.01,0.366,0.16378688888888887,500,civil_comments
ai21_j1-large,1.01,0.706,0.15033266666666667,500,civil_comments
anthropic_stanford-online-all-v4-s3,1.01,0.502,0.1648508888888889,500,civil_comments
cohere_command-medium-beta,1.01,0.282,0.16145266666666666,500,civil_comments
cohere_command-xlarge-beta,1.01,0.58,0.18215866666666666,500,civil_comments
cohere_large-20220720,1.01,0.25,0.14793177777777777,500,civil_comments
cohere_medium-20220720,1.01,0.204,0.1491031111111111,500,civil_comments
cohere_medium-20221108,1.01,0.8,0.154568,500,civil_comments
cohere_small-20220720,1.01,0.806,0.15322955555555556,500,civil_comments
cohere_xlarge-20220609,1.01,0.334,0.15770333333333333,500,civil_comments
cohere_xlarge-20221108,1.01,0.692,0.16254577777777776,500,civil_comments
microsoft_TNLGv2_530B,1.01,0.476,0.16734533333333335,500,civil_comments
microsoft_TNLGv2_7B,1.01,0.546,0.14718511111111113,500,civil_comments
openai_ada,1.01,0.73,0.1610931111111111,500,civil_comments
openai_babbage,1.01,0.596,0.14305555555555557,500,civil_comments
openai_curie,1.01,0.374,0.15911,500,civil_comments
openai_davinci,1.01,0.264,0.15183288888888888,500,civil_comments
openai_text-ada-001,1.01,0.806,0.15322955555555556,500,civil_comments
