model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.0004,0.42225,0.16434727222222223,20000,civil_comments
AlephAlpha_luminous-extended,1.0004,0.73675,0.15726319444444445,20000,civil_comments
AlephAlpha_luminous-supreme,1.0004,0.71355,0.1728714388888889,20000,civil_comments
ai21_j1-grande,1.0004,0.7887,0.16357574444444445,20000,civil_comments
ai21_j1-grande-v2-beta,1.0004,0.7664,0.16324086666666668,20000,civil_comments
ai21_j1-jumbo,1.0004,0.38935,0.16872180555555555,20000,civil_comments
ai21_j1-large,1.0004,0.7564,0.16394282222222223,20000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0004,0.5544,0.18547288888888888,20000,civil_comments
cohere_command-medium-beta,1.0004,0.30865,0.16797560555555555,20000,civil_comments
cohere_command-xlarge-beta,1.0004,0.60425,0.18146976111111113,20000,civil_comments
cohere_large-20220720,1.0004,0.267,0.1541695888888889,20000,civil_comments
cohere_medium-20220720,1.0004,0.22045,0.15632097222222222,20000,civil_comments
cohere_medium-20221108,1.0004,0.79975,0.1532499277777778,20000,civil_comments
cohere_small-20220720,1.0004,0.80085,0.15472959444444445,20000,civil_comments
cohere_xlarge-20220609,1.0004,0.3412,0.16344156666666668,20000,civil_comments
cohere_xlarge-20221108,1.0004,0.68355,0.15774748333333335,20000,civil_comments
microsoft_TNLGv2_530B,1.0004,0.49875,0.1826094388888889,20000,civil_comments
microsoft_TNLGv2_7B,1.0004,0.59535,0.16350860555555555,20000,civil_comments
openai_ada,1.0004,0.7182,0.16021331111111112,20000,civil_comments
openai_babbage,1.0004,0.6069,0.15070576666666669,20000,civil_comments
openai_curie,1.0004,0.38315,0.16221302777777777,20000,civil_comments
openai_davinci,1.0004,0.28845,0.16193515,20000,civil_comments
openai_text-ada-001,1.0004,0.7995,0.15456591111111112,20000,civil_comments
openai_text-babbage-001,1.0004,0.80695,0.1534721388888889,20000,civil_comments
openai_text-curie-001,1.0004,0.6814,0.16322663333333334,20000,civil_comments
openai_text-davinci-002,1.0004,0.6917,0.2041068222222222,20000,civil_comments
openai_text-davinci-003,1.0004,0.6739,0.2087799555555556,20000,civil_comments
together_bloom,1.0004,0.60175,0.18508501666666666,20000,civil_comments
