"split","aAcc","fAcc","qAcc"
"Overall","56.88748685594112","26.300578034682083","27.032967032967033"
"VS","53.333333333333336","14.655172413793101","28.08988764044944"
"VD","59.05245346869712","32.17391304347826","26.353790613718413"
"VS_map","50.0","4.545454545454546","6.25"
"VS_chart","52.307692307692314","12.5","39.473684210526315"
"VS_table","50.89285714285714","7.142857142857142","23.25581395348837"
"VD_figure","76.25","58.536585365853654","51.28205128205128"
"VD_video","48.8235294117647","10.416666666666668","8.695652173913043"
"VS_ocr","64.81481481481481","34.61538461538461","29.629629629629626"
"VD_illusion","60.416666666666664","35.483870967741936","23.61111111111111"
"VD_math","50.0","11.11111111111111","22.22222222222222"
"VD_ocr","71.91011235955057","44.18604651162791","41.86046511627907"
