"split","aAcc","fAcc","qAcc"
"Overall","39.64248159831756","8.959537572254336","13.626373626373626"
"VS","39.166666666666664","9.482758620689655","15.168539325842698"
"VD","39.93231810490694","8.695652173913043","12.63537906137184"
"VD_figure","37.5","17.073170731707318","12.82051282051282"
"VD_illusion","40.27777777777778","12.903225806451612","13.88888888888889"
"VD_math","37.96296296296296","5.555555555555555","12.962962962962962"
"VD_video","44.11764705882353","2.083333333333333","11.594202898550725"
"VS_table","41.07142857142857","7.142857142857142","9.30232558139535"
"VS_map","39.0625","4.545454545454546","15.625"
"VS_chart","40.76923076923077","12.5","19.736842105263158"
"VS_ocr","31.48148148148148","11.538461538461538","11.11111111111111"
"VD_ocr","35.95505617977528","4.651162790697675","11.627906976744185"
