"split","aAcc","fAcc","qAcc"
"Overall","72.45005257623555","50.28901734104046","47.91208791208791"
"VD","69.20473773265653","47.82608695652174","40.43321299638989"
"VS","77.77777777777779","55.172413793103445","59.55056179775281"
"VD_figure","83.75","75.60975609756098","66.66666666666666"
"VS_table","79.46428571428571","50.0","62.7906976744186"
"VS_ocr","70.37037037037037","53.84615384615385","40.74074074074074"
"VD_illusion","64.58333333333334","48.38709677419355","30.555555555555557"
"VS_chart","85.38461538461539","62.5","76.31578947368422"
"VD_video","65.88235294117646","25.0","27.536231884057973"
"VD_ocr","79.7752808988764","62.7906976744186","60.46511627906976"
"VS_map","65.625","50.0","31.25"
"VD_math","61.111111111111114","27.77777777777778","35.18518518518518"
