"split","aAcc","fAcc","qAcc"
"Overall","58.359621451104104","28.901734104046245","28.35164835164835"
"VS","55.833333333333336","23.275862068965516","29.775280898876407"
"VD","59.89847715736041","31.73913043478261","27.436823104693143"
"VS_ocr","59.25925925925925","34.61538461538461","22.22222222222222"
"VD_ocr","69.66292134831461","41.86046511627907","37.2093023255814"
"VS_table","56.25","25.0","25.581395348837212"
"VS_chart","57.692307692307686","20.0","43.42105263157895"
"VD_figure","76.25","53.65853658536586","53.84615384615385"
"VD_illusion","54.166666666666664","29.03225806451613","18.055555555555554"
"VD_video","47.05882352941176","10.416666666666668","4.3478260869565215"
"VD_math","67.5925925925926","27.77777777777778","42.592592592592595"
"VS_map","48.4375","13.636363636363635","9.375"
