"split","aAcc","fAcc","qAcc"
"Overall","58.149316508937964","31.502890173410403","29.230769230769234"
"VS","58.333333333333336","28.448275862068968","31.46067415730337"
"VD","58.03722504230119","33.04347826086956","27.79783393501805"
"VS_table","66.07142857142857","32.142857142857146","41.86046511627907"
"VD_figure","71.25","51.21951219512195","46.15384615384615"
"VD_ocr","74.15730337078652","53.48837209302325","48.837209302325576"
"VS_ocr","62.96296296296296","42.30769230769231","29.629629629629626"
"VS_chart","53.07692307692308","20.0","35.526315789473685"
"VS_map","51.5625","22.727272727272727","9.375"
"VD_math","53.70370370370371","16.666666666666664","29.629629629629626"
"VD_video","48.23529411764706","12.5","7.246376811594203"
"VD_illusion","55.55555555555556","32.25806451612903","23.61111111111111"
