model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
openai_ada,0.0,0.435,,0.435,3000,hellaswag
openai_babbage,0.0,0.555,,0.555,3000,hellaswag
openai_curie,0.0,0.682,,0.682,3000,hellaswag
openai_davinci,0.0,0.775,,0.775,3000,hellaswag
openai_text-ada-001,0.0,0.429,,0.429,3000,hellaswag
openai_text-babbage-001,0.0,0.561,,0.561,3000,hellaswag
openai_text-curie-001,0.0,0.676,,0.676,3000,hellaswag
openai_text-davinci-002,0.0,0.815,,0.815,3000,hellaswag
openai_text-davinci-003,0.0,0.822,,0.822,3000,hellaswag
together_bloom,0.0,0.744,,0.744,3000,hellaswag
together_gpt-j-6b,0.0,0.663,,0.663,3000,hellaswag
together_gpt-neox-20b,0.0,0.718,,0.718,3000,hellaswag
together_opt-175b,0.0,0.791,,0.791,3000,hellaswag
together_opt-66b,0.0,0.745,,0.745,3000,hellaswag
ai21_j1-grande,0.0,0.739,,0.739,3000,hellaswag
ai21_j1-grande-v2-beta,0.0,0.764,,0.764,3000,hellaswag
ai21_j1-jumbo,0.0,0.765,,0.765,3000,hellaswag
ai21_j1-large,0.0,0.7,,0.7,3000,hellaswag
anthropic_stanford-online-all-v4-s3,0.0,0.807,,0.807,3000,hellaswag
cohere_command-medium-beta,0.0,0.752,,0.752,3000,hellaswag
cohere_command-xlarge-beta,0.0,0.811,,0.811,3000,hellaswag
cohere_large-20220720,0.0,0.736,,0.736,3000,hellaswag
cohere_medium-20220720,0.0,0.706,,0.706,3000,hellaswag
cohere_medium-20221108,0.0,0.726,,0.726,3000,hellaswag
cohere_small-20220720,0.0,0.483,,0.483,3000,hellaswag
cohere_xlarge-20220609,0.0,0.811,,0.811,3000,hellaswag
cohere_xlarge-20221108,0.0,0.81,,0.81,3000,hellaswag
microsoft_TNLGv2_530B,0.0,0.799,,0.799,3000,hellaswag
microsoft_TNLGv2_7B,0.0,0.704,,0.704,3000,hellaswag
