"split","aAcc","fAcc","qAcc"
"Overall","57.51840168243953","32.080924855491325","29.67032967032967"
"VS","59.72222222222222","28.448275862068968","33.146067415730336"
"VD","56.17597292724196","33.91304347826087","27.436823104693143"
"VS_map","54.6875","27.27272727272727","12.5"
"VD_illusion","56.25","27.419354838709676","20.833333333333336"
"VS_ocr","62.96296296296296","42.30769230769231","33.33333333333333"
"VD_ocr","77.52808988764045","60.46511627906976","55.81395348837209"
"VD_video","42.35294117647059","6.25","5.797101449275362"
"VD_math","44.44444444444444","19.444444444444446","18.51851851851852"
"VS_table","64.28571428571429","25.0","30.23255813953488"
"VD_figure","77.5","60.97560975609756","58.97435897435898"
"VS_chart","56.92307692307692","22.5","43.42105263157895"
