"split","aAcc","fAcc","qAcc"
"Overall","54.57413249211357","25.14450867052023","23.736263736263734"
"VD","55.83756345177665","29.565217391304348","23.465703971119133"
"VS","52.5","16.379310344827587","24.15730337078652"
"VS_chart","50.76923076923077","7.5","32.89473684210527"
"VS_table","53.57142857142857","7.142857142857142","18.6046511627907"
"VD_figure","62.5","36.58536585365854","30.76923076923077"
"VD_ocr","78.65168539325843","62.7906976744186","60.46511627906976"
"VS_map","45.3125","18.181818181818183","6.25"
"VD_math","43.51851851851852","11.11111111111111","14.814814814814813"
"VD_illusion","52.77777777777778","24.193548387096776","13.88888888888889"
"VS_ocr","62.96296296296296","38.46153846153847","29.629629629629626"
"VD_video","51.17647058823529","14.583333333333334","13.043478260869565"
