"split","aAcc","fAcc","qAcc"
"Overall","57.72870662460568","29.76878612716763","28.79120879120879"
"VD","57.69881556683587","33.04347826086956","26.353790613718413"
"VS","57.77777777777777","23.275862068965516","32.58426966292135"
"VD_figure","66.25","48.78048780487805","33.33333333333333"
"VD_illusion","57.638888888888886","33.87096774193548","23.61111111111111"
"VS_table","70.53571428571429","28.57142857142857","46.51162790697674"
"VD_video","45.88235294117647","10.416666666666668","4.3478260869565215"
"VS_ocr","46.2962962962963","19.230769230769234","14.814814814814813"
"VD_math","56.481481481481474","22.22222222222222","33.33333333333333"
"VS_map","56.25","13.636363636363635","15.625"
"VD_ocr","74.15730337078652","51.162790697674424","51.162790697674424"
"VS_chart","52.307692307692314","27.500000000000004","38.15789473684211"
