"split","aAcc","fAcc","qAcc"
"Overall","60.35751840168244","31.79190751445087","34.065934065934066"
"VS","65.83333333333333","32.758620689655174","43.82022471910113"
"VD","57.021996615905245","31.30434782608696","27.79783393501805"
"VS_table","70.53571428571429","35.714285714285715","48.837209302325576"
"VS_map","59.375","27.27272727272727","21.875"
"VD_illusion","63.19444444444444","38.70967741935484","33.33333333333333"
"VD_video","45.294117647058826","8.333333333333332","8.695652173913043"
"VS_ocr","53.70370370370371","30.76923076923077","18.51851851851852"
"VD_math","43.51851851851852","11.11111111111111","20.37037037037037"
"VD_figure","68.75","43.90243902439025","38.46153846153847"
"VS_chart","70.0","35.0","59.210526315789465"
"VD_ocr","75.28089887640449","51.162790697674424","48.837209302325576"
