"split","aAcc","fAcc","qAcc"
"Overall","63.40694006309149","37.57225433526011","38.46153846153847"
"VD","59.390862944162436","36.52173913043478","31.046931407942242"
"VS","70.0","39.6551724137931","50.0"
"VS_map","59.375","27.27272727272727","31.25"
"VD_figure","75.0","56.09756097560976","48.717948717948715"
"VS_chart","79.23076923076923","47.5","67.10526315789474"
"VS_table","70.53571428571429","50.0","51.162790697674424"
"VS_ocr","59.25925925925925","26.923076923076923","22.22222222222222"
"VD_video","45.294117647058826","2.083333333333333","13.043478260869565"
"VD_ocr","78.65168539325843","60.46511627906976","58.139534883720934"
"VD_math","54.629629629629626","27.77777777777778","27.77777777777778"
"VD_illusion","59.02777777777778","38.70967741935484","25.0"
