"split","aAcc","fAcc","qAcc"
"Overall","63.196635120925336","37.861271676300575","37.362637362637365"
"VD","61.082910321489","40.0","33.935018050541515"
"VS","66.66666666666666","33.62068965517241","42.69662921348314"
"VD_figure","77.5","63.41463414634146","56.41025641025641"
"VD_video","47.05882352941176","10.416666666666668","10.144927536231885"
"VD_math","57.407407407407405","22.22222222222222","33.33333333333333"
"VD_ocr","78.65168539325843","60.46511627906976","58.139534883720934"
"VS_ocr","61.111111111111114","38.46153846153847","22.22222222222222"
"VS_map","56.25","22.727272727272727","21.875"
"VS_chart","70.76923076923077","32.5","57.89473684210527"
"VD_illusion","60.416666666666664","43.54838709677419","30.555555555555557"
"VS_table","70.53571428571429","39.285714285714285","44.18604651162791"
