"split","aAcc","fAcc","qAcc"
"Overall","55.41535226077813","27.167630057803464","23.956043956043956"
"VD","54.99153976311336","29.130434782608695","21.299638989169676"
"VS","56.111111111111114","23.275862068965516","28.08988764044944"
"VS_ocr","66.66666666666666","38.46153846153847","40.74074074074074"
"VD_figure","57.49999999999999","34.146341463414636","17.94871794871795"
"VD_ocr","73.03370786516854","55.81395348837209","48.837209302325576"
"VS_chart","55.38461538461539","22.5","36.84210526315789"
"VS_map","53.125","22.727272727272727","9.375"
"VS_table","53.57142857142857","10.714285714285714","18.6046511627907"
"VD_illusion","55.55555555555556","29.03225806451613","15.277777777777779"
"VD_math","58.333333333333336","25.0","33.33333333333333"
"VD_video","41.76470588235294","4.166666666666666","2.898550724637681"
