"split","aAcc","fAcc","qAcc"
"Overall","43.4279705573081","13.005780346820808","8.131868131868131"
"VD","43.824027072758035","14.782608695652174","7.2202166064981945"
"VS","42.77777777777778","9.482758620689655","9.550561797752808"
"VD_figure","56.25","36.58536585365854","15.384615384615385"
"VD_math","30.555555555555557","2.7777777777777777","5.555555555555555"
"VS_table","43.75","3.571428571428571","4.651162790697675"
"VS_ocr","53.70370370370371","23.076923076923077","11.11111111111111"
"VD_ocr","52.80898876404494","9.30232558139535","11.627906976744185"
"VS_chart","36.15384615384615","5.0","14.473684210526317"
"VS_map","45.3125","9.090909090909092","3.125"
"VD_video","43.529411764705884","4.166666666666666","8.695652173913043"
"VD_illusion","41.66666666666667","19.35483870967742","0.0"
