"split","aAcc","fAcc","qAcc"
"Overall","50.1577287066246","18.20809248554913","18.021978021978022"
"VD","48.90016920473773","20.0","14.079422382671481"
"VS","52.22222222222223","14.655172413793101","24.15730337078652"
"VS_table","50.89285714285714","3.571428571428571","16.27906976744186"
"VD_illusion","42.36111111111111","16.129032258064516","1.3888888888888888"
"VD_ocr","68.53932584269663","37.2093023255814","34.883720930232556"
"VS_map","50.0","9.090909090909092","15.625"
"VD_math","35.18518518518518","2.7777777777777777","5.555555555555555"
"VS_chart","53.07692307692308","15.0","34.21052631578947"
"VD_figure","66.25","41.46341463414634","33.33333333333333"
"VS_ocr","55.55555555555556","30.76923076923077","18.51851851851852"
"VD_video","44.70588235294118","4.166666666666666","10.144927536231885"
