"split","aAcc","fAcc","qAcc"
"Overall","66.5615141955836","42.19653179190752","40.0"
"VD","62.43654822335025","40.869565217391305","32.12996389891697"
"VS","73.33333333333333","44.827586206896555","52.24719101123596"
"VD_math","58.333333333333336","27.77777777777778","33.33333333333333"
"VS_chart","81.53846153846153","55.00000000000001","71.05263157894737"
"VS_map","56.25","22.727272727272727","15.625"
"VS_ocr","62.96296296296296","42.30769230769231","25.925925925925924"
"VD_ocr","80.89887640449437","67.44186046511628","62.7906976744186"
"VD_illusion","59.02777777777778","38.70967741935484","22.22222222222222"
"VS_table","78.57142857142857","50.0","62.7906976744186"
"VD_figure","78.75","65.85365853658537","56.41025641025641"
"VD_video","50.588235294117645","8.333333333333332","8.695652173913043"
