"split","aAcc","fAcc","qAcc"
"Overall","52.78654048370137","21.965317919075144","23.516483516483515"
"VS","50.27777777777778","13.793103448275861","23.595505617977526"
"VD","54.314720812182735","26.08695652173913","23.465703971119133"
"VD_video","45.294117647058826","6.25","11.594202898550725"
"VS_map","50.0","4.545454545454546","15.625"
"VD_illusion","59.02777777777778","25.806451612903224","22.22222222222222"
"VS_chart","48.46153846153846","15.0","30.263157894736842"
"VD_ocr","68.53932584269663","39.53488372093023","37.2093023255814"
"VS_ocr","62.96296296296296","34.61538461538461","33.33333333333333"
"VD_figure","73.75","53.65853658536586","51.28205128205128"
"VD_math","36.11111111111111","5.555555555555555","9.25925925925926"
"VS_table","46.42857142857143","0.0","11.627906976744185"
