"split","aAcc","fAcc","qAcc"
"Overall","68.55941114616193","42.19653179190752","45.05494505494506"
"VD","63.45177664974619","38.69565217391304","34.29602888086642"
"VS","76.94444444444444","49.137931034482754","61.79775280898876"
"VD_figure","75.0","60.97560975609756","48.717948717948715"
"VS_table","82.14285714285714","46.42857142857143","74.4186046511628"
"VS_map","68.75","45.45454545454545","37.5"
"VD_math","64.81481481481481","30.555555555555557","42.592592592592595"
"VS_ocr","53.70370370370371","30.76923076923077","14.814814814814813"
"VS_chart","86.15384615384616","65.0","81.57894736842105"
"VD_video","50.588235294117645","10.416666666666668","10.144927536231885"
"VD_ocr","76.40449438202246","55.81395348837209","53.48837209302325"
"VD_illusion","63.19444444444444","38.70967741935484","31.944444444444443"
