"split","aAcc","fAcc","qAcc"
"Overall","66.14090431125132","40.17341040462428","40.879120879120876"
"VS","71.38888888888889","39.6551724137931","51.12359550561798"
"VD","62.944162436548226","40.43478260869565","34.29602888086642"
"VS_ocr","59.25925925925925","42.30769230769231","25.925925925925924"
"VS_chart","82.3076923076923","50.0","72.36842105263158"
"VD_illusion","67.36111111111111","45.16129032258064","36.11111111111111"
"VS_map","56.25","18.181818181818183","18.75"
"VD_video","48.8235294117647","14.583333333333334","13.043478260869565"
"VD_figure","75.0","58.536585365853654","48.717948717948715"
"VD_math","55.55555555555556","22.22222222222222","27.77777777777778"
"VS_table","73.21428571428571","39.285714285714285","53.48837209302325"
"VD_ocr","80.89887640449437","60.46511627906976","60.46511627906976"
