,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j1-grande,0.81,100,0,0.5357142857142857,hellaswag
1,ai21_j1-grande-v2-beta,0.83,100,0,0.75,hellaswag
2,ai21_j1-jumbo,0.82,100,0,0.6071428571428571,hellaswag
3,ai21_j1-large,0.77,100,0,0.35714285714285715,hellaswag
4,anthropic_stanford-online-all-v4-s3,0.82,100,0,0.6071428571428571,hellaswag
5,cohere_command-medium-beta,0.79,100,0,0.42857142857142855,hellaswag
6,cohere_command-xlarge-beta,0.84,100,0,0.8571428571428571,hellaswag
7,cohere_large-20220720,0.82,100,0,0.6071428571428571,hellaswag
8,cohere_medium-20220720,0.74,100,0,0.32142857142857145,hellaswag
9,cohere_medium-20221108,0.79,100,0,0.42857142857142855,hellaswag
10,cohere_small-20220720,0.43,100,0,0.03571428571428571,hellaswag
11,cohere_xlarge-20220609,0.83,100,0,0.75,hellaswag
12,cohere_xlarge-20221108,0.84,100,0,0.8571428571428571,hellaswag
13,microsoft_TNLGv2_530B,0.84,100,0,0.8571428571428571,hellaswag
14,microsoft_TNLGv2_7B,0.72,100,0,0.2857142857142857,hellaswag
15,openai_ada,0.39,100,0,0.0,hellaswag
16,openai_babbage,0.57,100,0,0.10714285714285714,hellaswag
17,openai_curie,0.69,100,0,0.25,hellaswag
18,openai_davinci,0.83,100,0,0.75,hellaswag
19,openai_text-ada-001,0.43,100,0,0.03571428571428571,hellaswag
20,openai_text-babbage-001,0.63,100,0,0.14285714285714285,hellaswag
21,openai_text-curie-001,0.67,100,0,0.17857142857142858,hellaswag
22,openai_text-davinci-002,0.82,100,0,0.6071428571428571,hellaswag
23,openai_text-davinci-003,0.85,100,0,1.0,hellaswag
24,together_bloom,0.79,100,0,0.42857142857142855,hellaswag
25,together_gpt-j-6b,0.67,100,0,0.17857142857142858,hellaswag
26,together_gpt-neox-20b,0.77,100,0,0.35714285714285715,hellaswag
27,together_opt-175b,0.84,100,0,0.8571428571428571,hellaswag
28,together_opt-66b,0.81,100,0,0.5357142857142857,hellaswag
0,ai21_j1-grande,0.73,100,1,0.5714285714285714,hellaswag
1,ai21_j1-grande-v2-beta,0.77,100,1,0.75,hellaswag
2,ai21_j1-jumbo,0.77,100,1,0.75,hellaswag
3,ai21_j1-large,0.77,100,1,0.75,hellaswag
4,anthropic_stanford-online-all-v4-s3,0.81,100,1,1.0,hellaswag
5,cohere_command-medium-beta,0.75,100,1,0.6071428571428571,hellaswag
6,cohere_command-xlarge-beta,0.76,100,1,0.6428571428571429,hellaswag
7,cohere_large-20220720,0.72,100,1,0.42857142857142855,hellaswag
8,cohere_medium-20220720,0.66,100,1,0.2857142857142857,hellaswag
9,cohere_medium-20221108,0.67,100,1,0.35714285714285715,hellaswag
10,cohere_small-20220720,0.52,100,1,0.07142857142857142,hellaswag
11,cohere_xlarge-20220609,0.78,100,1,0.8928571428571429,hellaswag
12,cohere_xlarge-20221108,0.79,100,1,0.9285714285714286,hellaswag
13,microsoft_TNLGv2_530B,0.77,100,1,0.75,hellaswag
14,microsoft_TNLGv2_7B,0.66,100,1,0.2857142857142857,hellaswag
15,openai_ada,0.46,100,1,0.03571428571428571,hellaswag
16,openai_babbage,0.57,100,1,0.10714285714285714,hellaswag
17,openai_curie,0.65,100,1,0.21428571428571427,hellaswag
18,openai_davinci,0.72,100,1,0.42857142857142855,hellaswag
19,openai_text-ada-001,0.42,100,1,0.0,hellaswag
20,openai_text-babbage-001,0.57,100,1,0.10714285714285714,hellaswag
21,openai_text-curie-001,0.65,100,1,0.21428571428571427,hellaswag
22,openai_text-davinci-002,0.76,100,1,0.6428571428571429,hellaswag
23,openai_text-davinci-003,0.8,100,1,0.9642857142857143,hellaswag
24,together_bloom,0.72,100,1,0.42857142857142855,hellaswag
25,together_gpt-j-6b,0.61,100,1,0.17857142857142858,hellaswag
26,together_gpt-neox-20b,0.67,100,1,0.35714285714285715,hellaswag
27,together_opt-175b,0.76,100,1,0.6428571428571429,hellaswag
28,together_opt-66b,0.72,100,1,0.42857142857142855,hellaswag
0,ai21_j1-grande,0.75,100,2,0.4642857142857143,hellaswag
1,ai21_j1-grande-v2-beta,0.74,100,2,0.35714285714285715,hellaswag
2,ai21_j1-jumbo,0.78,100,2,0.6428571428571429,hellaswag
