"split","aAcc","fAcc","qAcc"
"Overall","51.10410094637224","23.410404624277454","20.0"
"VS","46.666666666666664","12.068965517241379","20.224719101123593"
"VD","53.80710659898477","29.130434782608695","19.855595667870034"
"VS_map","42.1875","9.090909090909092","6.25"
"VS_ocr","50.0","26.923076923076923","22.22222222222222"
"VD_illusion","49.30555555555556","32.25806451612903","11.11111111111111"
"VD_math","50.92592592592593","22.22222222222222","25.925925925925924"
"VD_video","47.647058823529406","6.25","7.246376811594203"
"VS_table","44.642857142857146","3.571428571428571","6.976744186046512"
"VD_ocr","68.53932584269663","41.86046511627907","37.2093023255814"
"VS_chart","49.23076923076923","10.0","32.89473684210527"
"VD_figure","62.5","43.90243902439025","30.76923076923077"
