"split","aAcc","fAcc","qAcc"
"Overall","72.34490010515248","52.02312138728323","49.45054945054945"
"VS","76.38888888888889","54.310344827586206","58.98876404494382"
"VD","69.88155668358715","50.8695652173913","43.32129963898917"
"VS_table","78.57142857142857","50.0","62.7906976744186"
"VS_map","62.5","36.36363636363637","28.125"
"VD_math","69.44444444444444","33.33333333333333","42.592592592592595"
"VD_ocr","80.89887640449437","65.11627906976744","62.7906976744186"
"VS_chart","80.76923076923077","62.5","71.05263157894737"
"VS_ocr","77.77777777777779","61.53846153846154","55.55555555555556"
"VD_illusion","69.44444444444444","56.451612903225815","40.27777777777778"
"VD_figure","80.0","65.85365853658537","61.53846153846154"
"VD_video","60.0","31.25","24.637681159420293"
