"split","aAcc","fAcc","qAcc"
"Overall","63.30178759200841","39.59537572254335","37.142857142857146"
"VS","58.05555555555556","25.862068965517242","33.146067415730336"
"VD","66.49746192893402","46.52173913043478","39.71119133574007"
"VD_ocr","77.52808988764045","60.46511627906976","58.139534883720934"
"VD_video","45.88235294117647","10.416666666666668","4.3478260869565215"
"VS_ocr","57.407407407407405","23.076923076923077","22.22222222222222"
"VS_chart","56.92307692307692","32.5","39.473684210526315"
"VS_map","45.3125","9.090909090909092","12.5"
"VD_math","79.62962962962963","58.333333333333336","62.96296296296296"
"VS_table","66.96428571428571","32.142857142857146","44.18604651162791"
"VD_illusion","71.52777777777779","56.451612903225815","44.44444444444444"
"VD_figure","71.25","48.78048780487805","41.02564102564102"
