,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.542,20000,0,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,0,1.0,openbookqa
2,ai21_j2-large,0.53,20000,0,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,0,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,1,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,1,1.0,openbookqa
2,ai21_j2-large,0.53,20000,1,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,1,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,2,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,2,1.0,openbookqa
2,ai21_j2-large,0.53,20000,2,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,2,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,3,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,3,1.0,openbookqa
2,ai21_j2-large,0.53,20000,3,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,3,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,4,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,4,1.0,openbookqa
2,ai21_j2-large,0.53,20000,4,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,4,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,5,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,5,1.0,openbookqa
2,ai21_j2-large,0.53,20000,5,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,5,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,6,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,6,1.0,openbookqa
2,ai21_j2-large,0.53,20000,6,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,6,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,7,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,7,1.0,openbookqa
2,ai21_j2-large,0.53,20000,7,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,7,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,8,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,8,1.0,openbookqa
2,ai21_j2-large,0.53,20000,8,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,8,0.0,openbookqa
0,ai21_j2-grande,0.542,20000,9,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,20000,9,1.0,openbookqa
2,ai21_j2-large,0.53,20000,9,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,9,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,0,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,0,1.0,openbookqa
2,ai21_j2-large,0.53,4000,0,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,0,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,1,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,1,1.0,openbookqa
2,ai21_j2-large,0.53,4000,1,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,1,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,2,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,2,1.0,openbookqa
2,ai21_j2-large,0.53,4000,2,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,2,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,3,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,3,1.0,openbookqa
2,ai21_j2-large,0.53,4000,3,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,3,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,4,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,4,1.0,openbookqa
2,ai21_j2-large,0.53,4000,4,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,4,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,5,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,5,1.0,openbookqa
2,ai21_j2-large,0.53,4000,5,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,5,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,6,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,6,1.0,openbookqa
2,ai21_j2-large,0.53,4000,6,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,6,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,7,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,7,1.0,openbookqa
2,ai21_j2-large,0.53,4000,7,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,7,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,8,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,8,1.0,openbookqa
2,ai21_j2-large,0.53,4000,8,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,8,0.0,openbookqa
0,ai21_j2-grande,0.542,4000,9,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,4000,9,1.0,openbookqa
2,ai21_j2-large,0.53,4000,9,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,4000,9,0.0,openbookqa
0,ai21_j2-grande,0.542,30000,0,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.558,30000,0,1.0,openbookqa
2,ai21_j2-large,0.53,30000,0,0.3333333333333333,openbookqa
