,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.68,50,0,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,0,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,0,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,0,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,0,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,0,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,0,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,1,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,1,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,1,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,1,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,1,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,1,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,1,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,2,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,2,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,2,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,2,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,2,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,2,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,2,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,3,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,3,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,3,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,3,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,3,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,3,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,3,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,4,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,4,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,4,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,4,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,4,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,4,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,4,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,5,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,5,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,5,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,5,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,5,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,5,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,5,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,6,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,6,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,6,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,6,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,6,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,6,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,6,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,7,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,7,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,7,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,7,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,7,0.3333333333333333,truthful_qa
5,writer_palmyra-instruct-30,0.06,50,7,0.0,truthful_qa
6,writer_palmyra-x,0.8,50,7,0.6666666666666666,truthful_qa
0,ai21_j2-grande,0.68,50,8,0.5,truthful_qa
1,ai21_j2-jumbo,0.86,50,8,0.8333333333333334,truthful_qa
2,ai21_j2-large,0.1,50,8,0.16666666666666666,truthful_qa
3,openai_gpt-3.5-turbo-0301,0.88,50,8,1.0,truthful_qa
4,together_redpajama-incite-base-3b-v1,0.6666666666666666,50,8,0.3333333333333333,truthful_qa
