,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.514242575251061,1000,0,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,0,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,0,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,0,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,1,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,1,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,1,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,1,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,2,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,2,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,2,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,2,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,3,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,3,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,3,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,3,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,4,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,4,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,4,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,4,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,5,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,5,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,5,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,5,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,6,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,6,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,6,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,6,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,7,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,7,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,7,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,7,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,8,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,8,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,8,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,8,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,1000,9,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,1000,9,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,1000,9,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,1000,9,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,350,0,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,350,0,1.0,msmarco:track=trec
2,ai21_j2-large,0.4644007962508478,350,0,0.3333333333333333,msmarco:track=trec
3,together_redpajama-incite-base-3b-v1,0.3760619358261305,350,0,0.0,msmarco:track=trec
0,ai21_j2-grande,0.514242575251061,350,1,0.6666666666666666,msmarco:track=trec
1,ai21_j2-jumbo,0.660628387531508,350,1,1.0,msmarco:track=trec
