"split","aAcc","fAcc","qAcc"
"Overall","67.92849631966351","44.797687861271676","41.75824175824176"
"VD","63.95939086294417","44.34782608695652","33.935018050541515"
"VS","74.44444444444444","45.689655172413794","53.93258426966292"
"VD_math","55.55555555555556","22.22222222222222","31.48148148148148"
"VD_illusion","65.97222222222221","53.2258064516129","33.33333333333333"
"VD_ocr","78.65168539325843","60.46511627906976","58.139534883720934"
"VS_table","87.5","67.85714285714286","72.09302325581395"
"VD_video","56.470588235294116","27.083333333333332","17.391304347826086"
"VS_map","54.6875","22.727272727272727","18.75"
"VD_figure","71.25","53.65853658536586","41.02564102564102"
"VS_chart","82.3076923076923","50.0","71.05263157894737"
"VS_ocr","51.85185185185185","34.61538461538461","18.51851851851852"
