"split","aAcc","fAcc","qAcc"
"Overall","68.34910620399579","42.77456647398844","42.417582417582416"
"VS","74.44444444444444","43.96551724137931","55.61797752808989"
"VD","64.63620981387479","42.173913043478265","33.935018050541515"
"VD_illusion","65.27777777777779","45.16129032258064","33.33333333333333"
"VD_figure","68.75","56.09756097560976","38.46153846153847"
"VS_ocr","57.407407407407405","34.61538461538461","22.22222222222222"
"VD_ocr","79.7752808988764","62.7906976744186","62.7906976744186"
"VD_math","62.96296296296296","27.77777777777778","37.03703703703704"
"VD_video","55.294117647058826","18.75","11.594202898550725"
"VS_map","64.0625","36.36363636363637","28.125"
"VS_table","78.57142857142857","46.42857142857143","65.11627906976744"
"VS_chart","83.07692307692308","52.5","73.68421052631578"
