model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.98,0.325,,0.325,200,mmlu
AlephAlpha_luminous-extended,0.98,0.36,,0.36,200,mmlu
AlephAlpha_luminous-supreme,0.98,0.38,,0.38,200,mmlu
ai21_j1-grande,0.98,0.29,,0.29,200,mmlu
ai21_j1-grande-v2-beta,0.98,0.49,,0.49,200,mmlu
ai21_j1-jumbo,0.98,0.29,,0.29,200,mmlu
ai21_j1-large,0.98,0.255,,0.255,200,mmlu
anthropic_stanford-online-all-v4-s3,0.98,0.515,,0.515,200,mmlu
cohere_command-medium-beta,0.98,0.43,,0.43,200,mmlu
cohere_command-xlarge-beta,0.98,0.495,,0.495,200,mmlu
cohere_large-20220720,0.98,0.325,,0.325,200,mmlu
cohere_medium-20220720,0.98,0.295,,0.295,200,mmlu
cohere_medium-20221108,0.98,0.29,,0.29,200,mmlu
cohere_small-20220720,0.98,0.28,,0.28,200,mmlu
cohere_xlarge-20220609,0.98,0.405,,0.405,200,mmlu
cohere_xlarge-20221108,0.98,0.39,,0.39,200,mmlu
microsoft_TNLGv2_530B,0.98,0.47,,0.47,200,mmlu
microsoft_TNLGv2_7B,0.98,0.315,,0.315,200,mmlu
openai_ada,0.98,0.295,,0.295,200,mmlu
openai_babbage,0.98,0.27,,0.27,200,mmlu
openai_curie,0.98,0.27,,0.27,200,mmlu
openai_davinci,0.98,0.4,,0.4,200,mmlu
openai_text-ada-001,0.98,0.265,,0.265,200,mmlu
openai_text-babbage-001,0.98,0.225,,0.225,200,mmlu
openai_text-curie-001,0.98,0.255,,0.255,200,mmlu
openai_text-davinci-002,0.98,0.58,,0.58,200,mmlu
openai_text-davinci-003,0.98,0.525,,0.525,200,mmlu
together_bloom,0.98,0.315,,0.315,200,mmlu
together_glm,0.98,0.35,,0.35,200,mmlu
together_gpt-j-6b,0.98,0.27,,0.27,200,mmlu
together_gpt-neox-20b,0.98,0.265,,0.265,200,mmlu
together_opt-175b,0.98,0.33,,0.33,200,mmlu
together_opt-66b,0.98,0.245,,0.245,200,mmlu
together_t0pp,0.98,0.405,,0.405,200,mmlu
together_t5-11b,0.98,0.27,,0.27,200,mmlu
together_ul2,0.98,0.295,,0.295,200,mmlu
together_yalm,0.98,0.25,,0.25,200,mmlu
AlephAlpha_luminous-base,0.995,0.35,,0.35,200,mmlu
AlephAlpha_luminous-extended,0.995,0.33,,0.33,200,mmlu
AlephAlpha_luminous-supreme,0.995,0.325,,0.325,200,mmlu
ai21_j1-grande,0.995,0.32,,0.32,200,mmlu
ai21_j1-grande-v2-beta,0.995,0.38,,0.38,200,mmlu
ai21_j1-jumbo,0.995,0.295,,0.295,200,mmlu
ai21_j1-large,0.995,0.265,,0.265,200,mmlu
anthropic_stanford-online-all-v4-s3,0.995,0.51,,0.51,200,mmlu
cohere_command-medium-beta,0.995,0.405,,0.405,200,mmlu
cohere_command-xlarge-beta,0.995,0.46,,0.46,200,mmlu
cohere_large-20220720,0.995,0.3,,0.3,200,mmlu
cohere_medium-20220720,0.995,0.26,,0.26,200,mmlu
cohere_medium-20221108,0.995,0.255,,0.255,200,mmlu
cohere_small-20220720,0.995,0.295,,0.295,200,mmlu
cohere_xlarge-20220609,0.995,0.32,,0.32,200,mmlu
cohere_xlarge-20221108,0.995,0.38,,0.38,200,mmlu
microsoft_TNLGv2_530B,0.995,0.455,,0.455,200,mmlu
microsoft_TNLGv2_7B,0.995,0.27,,0.27,200,mmlu
openai_ada,0.995,0.265,,0.265,200,mmlu
openai_babbage,0.995,0.23,,0.23,200,mmlu
openai_curie,0.995,0.265,,0.265,200,mmlu
openai_davinci,0.995,0.385,,0.385,200,mmlu
openai_text-ada-001,0.995,0.24,,0.24,200,mmlu
openai_text-babbage-001,0.995,0.23,,0.23,200,mmlu
openai_text-curie-001,0.995,0.22,,0.22,200,mmlu
openai_text-davinci-002,0.995,0.54,,0.54,200,mmlu
openai_text-davinci-003,0.995,0.545,,0.545,200,mmlu
together_bloom,0.995,0.34,,0.34,200,mmlu
together_glm,0.995,0.32,,0.32,200,mmlu
together_gpt-j-6b,0.995,0.26,,0.26,200,mmlu
together_gpt-neox-20b,0.995,0.27,,0.27,200,mmlu
together_opt-175b,0.995,0.345,,0.345,200,mmlu
together_opt-66b,0.995,0.235,,0.235,200,mmlu
together_t0pp,0.995,0.35,,0.35,200,mmlu
together_t5-11b,0.995,0.24,,0.24,200,mmlu
together_ul2,0.995,0.32,,0.32,200,mmlu
together_yalm,0.995,0.255,,0.255,200,mmlu
AlephAlpha_luminous-base,1.075,0.27,,0.27,200,mmlu
AlephAlpha_luminous-extended,1.075,0.28,,0.28,200,mmlu
AlephAlpha_luminous-supreme,1.075,0.355,,0.355,200,mmlu
ai21_j1-grande,1.075,0.275,,0.275,200,mmlu
ai21_j1-grande-v2-beta,1.075,0.45,,0.45,200,mmlu
ai21_j1-jumbo,1.075,0.31,,0.31,200,mmlu
ai21_j1-large,1.075,0.245,,0.245,200,mmlu
anthropic_stanford-online-all-v4-s3,1.075,0.435,,0.435,200,mmlu
cohere_command-medium-beta,1.075,0.41,,0.41,200,mmlu
cohere_command-xlarge-beta,1.075,0.445,,0.445,200,mmlu
cohere_large-20220720,1.075,0.33,,0.33,200,mmlu
cohere_medium-20220720,1.075,0.32,,0.32,200,mmlu
cohere_medium-20221108,1.075,0.27,,0.27,200,mmlu
cohere_small-20220720,1.075,0.28,,0.28,200,mmlu
cohere_xlarge-20220609,1.075,0.29,,0.29,200,mmlu
cohere_xlarge-20221108,1.075,0.365,,0.365,200,mmlu
microsoft_TNLGv2_530B,1.075,0.435,,0.435,200,mmlu
microsoft_TNLGv2_7B,1.075,0.255,,0.255,200,mmlu
openai_ada,1.075,0.26,,0.26,200,mmlu
openai_babbage,1.075,0.295,,0.295,200,mmlu
openai_curie,1.075,0.245,,0.245,200,mmlu
openai_davinci,1.075,0.4,,0.4,200,mmlu
openai_text-ada-001,1.075,0.24,,0.24,200,mmlu
openai_text-babbage-001,1.075,0.245,,0.245,200,mmlu
openai_text-curie-001,1.075,0.235,,0.235,200,mmlu
openai_text-davinci-002,1.075,0.57,,0.57,200,mmlu
openai_text-davinci-003,1.075,0.585,,0.585,200,mmlu
together_bloom,1.075,0.255,,0.255,200,mmlu
together_glm,1.075,0.325,,0.325,200,mmlu
together_gpt-j-6b,1.075,0.215,,0.215,200,mmlu
together_gpt-neox-20b,1.075,0.28,,0.28,200,mmlu
together_opt-175b,1.075,0.32,,0.32,200,mmlu
together_opt-66b,1.075,0.275,,0.275,200,mmlu
together_t0pp,1.075,0.38,,0.38,200,mmlu
together_t5-11b,1.075,0.275,,0.275,200,mmlu
together_ul2,1.075,0.3,,0.3,200,mmlu
together_yalm,1.075,0.275,,0.275,200,mmlu
AlephAlpha_luminous-base,1.005,0.335,,0.335,200,mmlu
AlephAlpha_luminous-extended,1.005,0.375,,0.375,200,mmlu
AlephAlpha_luminous-supreme,1.005,0.415,,0.415,200,mmlu
ai21_j1-grande,1.005,0.22,,0.22,200,mmlu
ai21_j1-grande-v2-beta,1.005,0.505,,0.505,200,mmlu
ai21_j1-jumbo,1.005,0.245,,0.245,200,mmlu
ai21_j1-large,1.005,0.225,,0.225,200,mmlu
anthropic_stanford-online-all-v4-s3,1.005,0.51,,0.51,200,mmlu
cohere_command-medium-beta,1.005,0.435,,0.435,200,mmlu
cohere_command-xlarge-beta,1.005,0.455,,0.455,200,mmlu
cohere_large-20220720,1.005,0.345,,0.345,200,mmlu
cohere_medium-20220720,1.005,0.315,,0.315,200,mmlu
cohere_medium-20221108,1.005,0.295,,0.295,200,mmlu
cohere_small-20220720,1.005,0.245,,0.245,200,mmlu
cohere_xlarge-20220609,1.005,0.355,,0.355,200,mmlu
cohere_xlarge-20221108,1.005,0.355,,0.355,200,mmlu
microsoft_TNLGv2_530B,1.005,0.495,,0.495,200,mmlu
microsoft_TNLGv2_7B,1.005,0.265,,0.265,200,mmlu
openai_ada,1.005,0.225,,0.225,200,mmlu
openai_babbage,1.005,0.25,,0.25,200,mmlu
openai_curie,1.005,0.205,,0.205,200,mmlu
openai_davinci,1.005,0.425,,0.425,200,mmlu
openai_text-ada-001,1.005,0.255,,0.255,200,mmlu
openai_text-babbage-001,1.005,0.2,,0.2,200,mmlu
openai_text-curie-001,1.005,0.195,,0.195,200,mmlu
