model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.0236,0.4266,0.16489535555555557,5000,civil_comments
AlephAlpha_luminous-extended,1.0236,0.7314,0.15553335555555556,5000,civil_comments
AlephAlpha_luminous-supreme,1.0236,0.711,0.17458686666666667,5000,civil_comments
ai21_j1-grande,1.0236,0.7876,0.16547386666666666,5000,civil_comments
ai21_j1-grande-v2-beta,1.0236,0.7656,0.16327471111111114,5000,civil_comments
ai21_j1-jumbo,1.0236,0.3838,0.16803855555555555,5000,civil_comments
ai21_j1-large,1.0236,0.7516,0.1622245777777778,5000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0236,0.5526,0.18637024444444444,5000,civil_comments
cohere_command-medium-beta,1.0236,0.3084,0.16820697777777777,5000,civil_comments
cohere_command-xlarge-beta,1.0236,0.6122,0.1850574,5000,civil_comments
cohere_large-20220720,1.0236,0.2668,0.15397662222222222,5000,civil_comments
cohere_medium-20220720,1.0236,0.22,0.15561564444444442,5000,civil_comments
cohere_medium-20221108,1.0236,0.7976,0.1522524,5000,civil_comments
cohere_small-20220720,1.0236,0.8012,0.15566382222222222,5000,civil_comments
cohere_xlarge-20220609,1.0236,0.3434,0.16779539999999998,5000,civil_comments
cohere_xlarge-20221108,1.0236,0.6826,0.15902335555555555,5000,civil_comments
microsoft_TNLGv2_530B,1.0236,0.495,0.18347695555555557,5000,civil_comments
microsoft_TNLGv2_7B,1.0236,0.5894,0.16212953333333335,5000,civil_comments
openai_ada,1.0236,0.7098,0.15700495555555555,5000,civil_comments
openai_babbage,1.0236,0.5992,0.15060542222222223,5000,civil_comments
openai_curie,1.0236,0.3868,0.16079968888888888,5000,civil_comments
openai_davinci,1.0236,0.286,0.16394848888888888,5000,civil_comments
openai_text-ada-001,1.0236,0.802,0.15494822222222224,5000,civil_comments
openai_text-babbage-001,1.0236,0.8052,0.15307746666666666,5000,civil_comments
openai_text-curie-001,1.0236,0.6882,0.1686409111111111,5000,civil_comments
openai_text-davinci-002,1.0236,0.6966,0.20866406666666668,5000,civil_comments
openai_text-davinci-003,1.0236,0.6772,0.21055391111111113,5000,civil_comments
together_bloom,1.0236,0.6096,0.18840573333333335,5000,civil_comments
together_glm,1.0236,0.8078,0.15357175555555558,5000,civil_comments
together_gpt-j-6b,1.0236,0.2856,0.16126937777777778,5000,civil_comments
together_gpt-neox-20b,1.0236,0.2386,0.16101104444444445,5000,civil_comments
together_opt-175b,1.0236,0.213,0.15651606666666668,5000,civil_comments
together_opt-66b,1.0236,0.2046,0.15665451111111112,5000,civil_comments
together_t0pp,1.0236,0.3718,0.07068331111111112,5000,civil_comments
together_t5-11b,1.0236,0.6198,0.15613313333333334,5000,civil_comments
together_ul2,1.0236,0.333,0.15689344444444445,5000,civil_comments
together_yalm,1.0236,0.7536,0.14971342222222223,5000,civil_comments
AlephAlpha_luminous-base,1.0048,0.421,0.1599881111111111,5000,civil_comments
AlephAlpha_luminous-extended,1.0048,0.7466,0.15929073333333332,5000,civil_comments
AlephAlpha_luminous-supreme,1.0048,0.725,0.17464535555555555,5000,civil_comments
ai21_j1-grande,1.0048,0.7938,0.16491717777777778,5000,civil_comments
ai21_j1-grande-v2-beta,1.0048,0.773,0.16554922222222224,5000,civil_comments
ai21_j1-jumbo,1.0048,0.3816,0.1665047111111111,5000,civil_comments
ai21_j1-large,1.0048,0.7706,0.16843975555555554,5000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0048,0.5652,0.18789795555555555,5000,civil_comments
cohere_command-medium-beta,1.0048,0.3034,0.16353775555555555,5000,civil_comments
cohere_command-xlarge-beta,1.0048,0.6134,0.18392202222222223,5000,civil_comments
cohere_large-20220720,1.0048,0.2634,0.15085113333333333,5000,civil_comments
cohere_medium-20220720,1.0048,0.2124,0.15181564444444443,5000,civil_comments
cohere_medium-20221108,1.0048,0.8038,0.15417482222222223,5000,civil_comments
cohere_small-20220720,1.0048,0.8076,0.15576493333333333,5000,civil_comments
cohere_xlarge-20220609,1.0048,0.3438,0.16365695555555557,5000,civil_comments
cohere_xlarge-20221108,1.0048,0.6784,0.15326666666666666,5000,civil_comments
microsoft_TNLGv2_530B,1.0048,0.4932,0.18090355555555557,5000,civil_comments
microsoft_TNLGv2_7B,1.0048,0.5916,0.1625477777777778,5000,civil_comments
openai_ada,1.0048,0.7284,0.1616566222222222,5000,civil_comments
openai_babbage,1.0048,0.6164,0.15350346666666667,5000,civil_comments
openai_curie,1.0048,0.3784,0.16044231111111112,5000,civil_comments
openai_davinci,1.0048,0.2954,0.16338037777777778,5000,civil_comments
openai_text-ada-001,1.0048,0.8048,0.15486075555555556,5000,civil_comments
openai_text-babbage-001,1.0048,0.8132,0.15484626666666668,5000,civil_comments
openai_text-curie-001,1.0048,0.6908,0.1711184888888889,5000,civil_comments
openai_text-davinci-002,1.0048,0.6974,0.2042298,5000,civil_comments
openai_text-davinci-003,1.0048,0.6794,0.21060028888888888,5000,civil_comments
together_bloom,1.0048,0.6008,0.183262,5000,civil_comments
together_glm,1.0048,0.8138,0.15471242222222223,5000,civil_comments
together_gpt-j-6b,1.0048,0.2892,0.1582351111111111,5000,civil_comments
together_gpt-neox-20b,1.0048,0.2288,0.15592511111111113,5000,civil_comments
together_opt-175b,1.0048,0.2116,0.15302706666666666,5000,civil_comments
together_opt-66b,1.0048,0.2002,0.15234726666666665,5000,civil_comments
together_t0pp,1.0048,0.3758,0.07144375555555556,5000,civil_comments
together_t5-11b,1.0048,0.6194,0.15506544444444445,5000,civil_comments
together_ul2,1.0048,0.334,0.15720751111111111,5000,civil_comments
together_yalm,1.0048,0.7572,0.1496540888888889,5000,civil_comments
AlephAlpha_luminous-base,1.0026,0.4326,0.1708702888888889,5000,civil_comments
AlephAlpha_luminous-extended,1.0026,0.738,0.15827555555555556,5000,civil_comments
AlephAlpha_luminous-supreme,1.0026,0.7234,0.1779358888888889,5000,civil_comments
ai21_j1-grande,1.0026,0.7888,0.16582595555555557,5000,civil_comments
ai21_j1-grande-v2-beta,1.0026,0.7672,0.16407471111111113,5000,civil_comments
ai21_j1-jumbo,1.0026,0.3892,0.17055262222222223,5000,civil_comments
ai21_j1-large,1.0026,0.7552,0.16328084444444446,5000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0026,0.543,0.18008277777777779,5000,civil_comments
cohere_command-medium-beta,1.0026,0.3072,0.1694663111111111,5000,civil_comments
cohere_command-xlarge-beta,1.0026,0.6236,0.19007564444444444,5000,civil_comments
cohere_large-20220720,1.0026,0.266,0.1528328888888889,5000,civil_comments
cohere_medium-20220720,1.0026,0.2194,0.15550157777777776,5000,civil_comments
cohere_medium-20221108,1.0026,0.8014,0.1539664666666667,5000,civil_comments
cohere_small-20220720,1.0026,0.8016,0.15499613333333334,5000,civil_comments
cohere_xlarge-20220609,1.0026,0.3406,0.16292464444444446,5000,civil_comments
cohere_xlarge-20221108,1.0026,0.6886,0.15954424444444443,5000,civil_comments
microsoft_TNLGv2_530B,1.0026,0.4904,0.1821066222222222,5000,civil_comments
microsoft_TNLGv2_7B,1.0026,0.592,0.16423524444444446,5000,civil_comments
openai_ada,1.0026,0.716,0.16066275555555556,5000,civil_comments
openai_babbage,1.0026,0.6074,0.15129664444444446,5000,civil_comments
openai_curie,1.0026,0.3866,0.1662157111111111,5000,civil_comments
openai_davinci,1.0026,0.294,0.16460168888888888,5000,civil_comments
openai_text-ada-001,1.0026,0.7984,0.15413986666666668,5000,civil_comments
openai_text-babbage-001,1.0026,0.8062,0.15326757777777777,5000,civil_comments
openai_text-curie-001,1.0026,0.6894,0.16589411111111113,5000,civil_comments
openai_text-davinci-002,1.0026,0.6988,0.2057355111111111,5000,civil_comments
openai_text-davinci-003,1.0026,0.6874,0.21249304444444447,5000,civil_comments
together_bloom,1.0026,0.596,0.1842088,5000,civil_comments
together_glm,1.0026,0.8082,0.1538957111111111,5000,civil_comments
together_gpt-j-6b,1.0026,0.2832,0.16180475555555557,5000,civil_comments
together_gpt-neox-20b,1.0026,0.2332,0.1594886222222222,5000,civil_comments
together_opt-175b,1.0026,0.213,0.15626815555555557,5000,civil_comments
together_opt-66b,1.0026,0.208,0.15742484444444443,5000,civil_comments
together_t0pp,1.0026,0.3858,0.07334486666666666,5000,civil_comments
together_t5-11b,1.0026,0.6196,0.1553513777777778,5000,civil_comments
together_ul2,1.0026,0.3394,0.16158091111111111,5000,civil_comments
together_yalm,1.0026,0.7526,0.1492754,5000,civil_comments
AlephAlpha_luminous-base,1.0058,0.429,0.16783073333333334,5000,civil_comments
AlephAlpha_luminous-extended,1.0058,0.7274,0.15526873333333333,5000,civil_comments
AlephAlpha_luminous-supreme,1.0058,0.713,0.17484313333333334,5000,civil_comments
ai21_j1-grande,1.0058,0.7798,0.16299935555555556,5000,civil_comments
ai21_j1-grande-v2-beta,1.0058,0.7568,0.16246942222222224,5000,civil_comments
ai21_j1-jumbo,1.0058,0.3908,0.17308800000000002,5000,civil_comments
ai21_j1-large,1.0058,0.7632,0.16728084444444447,5000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0058,0.551,0.18718166666666666,5000,civil_comments
cohere_command-medium-beta,1.0058,0.3174,0.17512411111111112,5000,civil_comments
cohere_command-xlarge-beta,1.0058,0.618,0.18950684444444443,5000,civil_comments
cohere_large-20220720,1.0058,0.2778,0.15941464444444445,5000,civil_comments
cohere_medium-20220720,1.0058,0.23,0.1627228888888889,5000,civil_comments
cohere_medium-20221108,1.0058,0.7884,0.15186688888888888,5000,civil_comments
cohere_small-20220720,1.0058,0.7924,0.1533710666666667,5000,civil_comments
cohere_xlarge-20220609,1.0058,0.3454,0.1696630888888889,5000,civil_comments
cohere_xlarge-20221108,1.0058,0.6824,0.15786973333333332,5000,civil_comments
microsoft_TNLGv2_530B,1.0058,0.5132,0.1910275111111111,5000,civil_comments
microsoft_TNLGv2_7B,1.0058,0.5842,0.161017,5000,civil_comments
openai_ada,1.0058,0.7018,0.15746735555555555,5000,civil_comments
openai_babbage,1.0058,0.6012,0.15210124444444445,5000,civil_comments
openai_curie,1.0058,0.396,0.16924231111111113,5000,civil_comments
openai_davinci,1.0058,0.3082,0.17263135555555556,5000,civil_comments
openai_text-ada-001,1.0058,0.7908,0.15319084444444445,5000,civil_comments
openai_text-babbage-001,1.0058,0.7964,0.15165240000000002,5000,civil_comments
openai_text-curie-001,1.0058,0.69,0.16972684444444444,5000,civil_comments
openai_text-davinci-002,1.0058,0.6962,0.21081922222222224,5000,civil_comments
openai_text-davinci-003,1.0058,0.6816,0.21659653333333334,5000,civil_comments
together_bloom,1.0058,0.6062,0.19061033333333335,5000,civil_comments
together_glm,1.0058,0.797,0.15164251111111113,5000,civil_comments
together_gpt-j-6b,1.0058,0.2886,0.16518651111111113,5000,civil_comments
together_gpt-neox-20b,1.0058,0.2456,0.1676719111111111,5000,civil_comments
together_opt-175b,1.0058,0.2268,0.1653373777777778,5000,civil_comments
together_opt-66b,1.0058,0.2218,0.16686593333333333,5000,civil_comments
together_t0pp,1.0058,0.379,0.07205211111111112,5000,civil_comments
together_t5-11b,1.0058,0.6132,0.15698564444444443,5000,civil_comments
together_ul2,1.0058,0.3436,0.16746155555555556,5000,civil_comments
together_yalm,1.0058,0.7516,0.14883737777777778,5000,civil_comments
AlephAlpha_luminous-base,1.021,0.4206,0.1648702888888889,5000,civil_comments
AlephAlpha_luminous-extended,1.021,0.736,0.15901093333333333,5000,civil_comments
AlephAlpha_luminous-supreme,1.021,0.7136,0.1744613777777778,5000,civil_comments
ai21_j1-grande,1.021,0.7832,0.1640176,5000,civil_comments
ai21_j1-grande-v2-beta,1.021,0.768,0.16583822222222222,5000,civil_comments
ai21_j1-jumbo,1.021,0.3812,0.1705192,5000,civil_comments
ai21_j1-large,1.021,0.7568,0.16544435555555556,5000,civil_comments
anthropic_stanford-online-all-v4-s3,1.021,0.5486,0.1851139777777778,5000,civil_comments
cohere_command-medium-beta,1.021,0.3002,0.16565642222222224,5000,civil_comments
cohere_command-xlarge-beta,1.021,0.6064,0.186062,5000,civil_comments
cohere_large-20220720,1.021,0.265,0.15524584444444445,5000,civil_comments
cohere_medium-20220720,1.021,0.2164,0.15604684444444444,5000,civil_comments
cohere_medium-20221108,1.021,0.7966,0.15280602222222223,5000,civil_comments
cohere_small-20220720,1.021,0.802,0.15569195555555557,5000,civil_comments
cohere_xlarge-20220609,1.021,0.341,0.16448815555555554,5000,civil_comments
cohere_xlarge-20221108,1.021,0.6826,0.15877544444444444,5000,civil_comments
microsoft_TNLGv2_530B,1.021,0.4908,0.18590133333333334,5000,civil_comments
microsoft_TNLGv2_7B,1.021,0.5804,0.1594268888888889,5000,civil_comments
openai_ada,1.021,0.6934,0.15301944444444446,5000,civil_comments
openai_babbage,1.021,0.5956,0.14880542222222223,5000,civil_comments
openai_curie,1.021,0.3872,0.1659579111111111,5000,civil_comments
openai_davinci,1.021,0.2878,0.16491046666666667,5000,civil_comments
openai_text-ada-001,1.021,0.7976,0.1544836,5000,civil_comments
openai_text-babbage-001,1.021,0.802,0.1524691111111111,5000,civil_comments
openai_text-curie-001,1.021,0.6878,0.1665815777777778,5000,civil_comments
openai_text-davinci-002,1.021,0.6904,0.20451044444444444,5000,civil_comments
openai_text-davinci-003,1.021,0.6738,0.2080482,5000,civil_comments
together_bloom,1.021,0.5998,0.18765824444444446,5000,civil_comments
together_glm,1.021,0.806,0.15360142222222223,5000,civil_comments
together_gpt-j-6b,1.021,0.285,0.16276673333333333,5000,civil_comments
together_gpt-neox-20b,1.021,0.2354,0.16139433333333333,5000,civil_comments
