,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.5428,20000,0,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55915,20000,0,1.0,openbookqa
2,ai21_j2-large,0.52885,20000,0,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,0,0.0,openbookqa
0,ai21_j2-grande,0.5428,20000,1,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55425,20000,1,1.0,openbookqa
2,ai21_j2-large,0.52795,20000,1,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,1,0.0,openbookqa
0,ai21_j2-grande,0.5363,20000,2,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55445,20000,2,1.0,openbookqa
2,ai21_j2-large,0.5264,20000,2,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,2,0.0,openbookqa
0,ai21_j2-grande,0.54215,20000,3,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55695,20000,3,1.0,openbookqa
2,ai21_j2-large,0.53095,20000,3,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,3,0.0,openbookqa
0,ai21_j2-grande,0.54305,20000,4,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55385,20000,4,1.0,openbookqa
2,ai21_j2-large,0.53155,20000,4,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,4,0.0,openbookqa
0,ai21_j2-grande,0.5434,20000,5,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.55745,20000,5,1.0,openbookqa
2,ai21_j2-large,0.5316,20000,5,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,5,0.0,openbookqa
0,ai21_j2-grande,0.54105,20000,6,0.6666666666666666,openbookqa
1,ai21_j2-jumbo,0.556,20000,6,1.0,openbookqa
2,ai21_j2-large,0.53045,20000,6,0.3333333333333333,openbookqa
3,together_redpajama-incite-base-3b-v1,0.25,20000,6,0.0,openbookqa
0,ai21_j2-grande,0.5436,20000,7,0.6666666666666666,openbookqa
