"split","aAcc","fAcc","qAcc"
"Overall","65.72029442691904","34.104046242774565","37.582417582417584"
"VD","63.95939086294417","36.52173913043478","32.851985559566785"
"VS","68.61111111111111","29.310344827586203","44.9438202247191"
"VS_chart","74.61538461538461","32.5","59.210526315789465"
"VS_map","59.375","31.818181818181817","18.75"
"VD_math","68.51851851851852","30.555555555555557","42.592592592592595"
"VD_ocr","80.89887640449437","72.09302325581395","62.7906976744186"
"VD_video","51.17647058823529","8.333333333333332","8.695652173913043"
"VS_table","72.32142857142857","28.57142857142857","53.48837209302325"
"VS_ocr","57.407407407407405","23.076923076923077","22.22222222222222"
"VD_figure","73.75","53.65853658536586","48.717948717948715"
"VD_illusion","59.72222222222222","25.806451612903224","22.22222222222222"
