"split","aAcc","fAcc","qAcc"
"Overall","67.6130389064143","45.3757225433526","41.97802197802198"
"VD","63.45177664974619","43.04347826086957","33.935018050541515"
"VS","74.44444444444444","50.0","54.49438202247191"
"VS_map","64.0625","45.45454545454545","28.125"
"VS_table","78.57142857142857","42.857142857142854","60.46511627906976"
"VD_math","62.96296296296296","27.77777777777778","37.03703703703704"
"VD_video","55.88235294117647","27.083333333333332","21.73913043478261"
"VD_figure","67.5","56.09756097560976","38.46153846153847"
"VS_ocr","66.66666666666666","53.84615384615385","37.03703703703704"
"VD_illusion","59.72222222222222","38.70967741935484","23.61111111111111"
"VD_ocr","80.89887640449437","67.44186046511628","62.7906976744186"
"VS_chart","79.23076923076923","55.00000000000001","68.42105263157895"
