"split","aAcc","fAcc","qAcc"
"Overall","64.45846477392219","38.72832369942196","38.24175824175824"
"VD","63.113367174280874","41.30434782608695","33.57400722021661"
"VS","66.66666666666666","33.62068965517241","45.50561797752809"
"VD_video","52.94117647058824","16.666666666666664","14.492753623188406"
"VS_ocr","59.25925925925925","42.30769230769231","25.925925925925924"
"VD_figure","72.5","56.09756097560976","43.58974358974359"
"VD_ocr","79.7752808988764","65.11627906976744","62.7906976744186"
"VS_map","64.0625","22.727272727272727","28.125"
"VS_table","68.75","35.714285714285715","46.51162790697674"
"VS_chart","69.23076923076923","32.5","59.210526315789465"
"VD_math","57.407407407407405","25.0","31.48148148148148"
"VD_illusion","63.888888888888886","43.54838709677419","30.555555555555557"
