"split","aAcc","fAcc","qAcc"
"Overall","48.79074658254469","20.23121387283237","16.483516483516482"
"VS","41.94444444444444","7.758620689655173","10.674157303370785"
"VD","52.96108291032149","26.521739130434785","20.216606498194945"
"VS_table","43.75","3.571428571428571","4.651162790697675"
"VS_chart","35.38461538461539","5.0","17.105263157894736"
"VS_map","45.3125","0.0","3.125"
"VD_ocr","66.29213483146067","32.55813953488372","32.55813953488372"
"VD_figure","67.5","43.90243902439025","41.02564102564102"
"VD_illusion","54.861111111111114","33.87096774193548","18.055555555555554"
"VD_math","37.96296296296296","8.333333333333332","12.962962962962962"
"VD_video","47.05882352941176","10.416666666666668","8.695652173913043"
"VS_ocr","50.0","23.076923076923077","11.11111111111111"
