model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.036889332003988,0.7612163509471586,0.5574889221225213,2000,civil_comments
AlephAlpha_luminous-extended,1.036889332003988,0.325024925224327,0.17332613271297218,2000,civil_comments
AlephAlpha_luminous-supreme,1.036889332003988,0.7088733798604188,0.47709460507366785,2000,civil_comments
ai21_j1-grande,1.036889332003988,0.3988035892323031,0.22597252686385289,2000,civil_comments
ai21_j1-grande-v2-beta,1.036889332003988,0.42821535393818544,0.25102863631328237,2000,civil_comments
ai21_j1-jumbo,1.036889332003988,0.96061814556331,0.6988996898194306,2000,civil_comments
ai21_j1-large,1.036889332003988,0.44017946161515453,0.26195408219785093,2000,civil_comments
anthropic_stanford-online-all-v4-s3,1.036889332003988,0.8599202392821536,0.6031333222554558,2000,civil_comments
cohere_command-medium-beta,1.036889332003988,0.9466600199401795,0.6996446770798715,2000,civil_comments
cohere_command-xlarge-beta,1.036889332003988,0.9332003988035892,0.6590835271961891,2000,civil_comments
cohere_large-20220720,1.036889332003988,0.7073778664007976,0.5713526642295336,2000,civil_comments
cohere_medium-20220720,1.036889332003988,0.8165503489531406,0.6588433588124515,2000,civil_comments
cohere_medium-20221108,1.036889332003988,0.15902293120638086,0.03610230419851557,2000,civil_comments
cohere_small-20220720,1.036889332003988,0.1585244267198405,0.03415376093940401,2000,civil_comments
cohere_xlarge-20220609,1.036889332003988,0.8923230309072782,0.6710858535504598,2000,civil_comments
cohere_xlarge-20221108,1.036889332003988,0.3654037886340977,0.20911814556331007,2000,civil_comments
microsoft_TNLGv2_530B,1.036889332003988,0.963110667996012,0.6876329899191316,2000,civil_comments
microsoft_TNLGv2_7B,1.036889332003988,0.5897308075772681,0.41026271186440677,2000,civil_comments
openai_ada,1.036889332003988,0.3040877367896311,0.16996366456186993,2000,civil_comments
openai_babbage,1.036889332003988,0.19740777666999004,0.14072272072670877,2000,civil_comments
openai_curie,1.036889332003988,0.7986041874376869,0.6022901296111665,2000,civil_comments
openai_davinci,1.036889332003988,0.8599202392821536,0.6578195967652597,2000,civil_comments
openai_text-ada-001,1.036889332003988,0.15702891326021934,0.035723219231195306,2000,civil_comments
openai_text-babbage-001,1.036889332003988,0.15154536390827517,0.028810457516339868,2000,civil_comments
openai_text-curie-001,1.036889332003988,0.6211365902293121,0.4066554780104132,2000,civil_comments
openai_text-davinci-002,1.036889332003988,0.9601196410767697,0.6805761604076659,2000,civil_comments
openai_text-davinci-003,1.036889332003988,0.9611166500498505,0.6813836268970865,2000,civil_comments
together_bloom,1.036889332003988,0.9416749750747757,0.6662559543591448,2000,civil_comments
together_glm,1.036889332003988,0.1575274177467597,0.03056563642406115,2000,civil_comments
together_gpt-j-6b,1.036889332003988,0.8429710867397806,0.661394538606403,2000,civil_comments
together_gpt-neox-20b,1.036889332003988,0.8504486540378864,0.6795000553893874,2000,civil_comments
together_opt-175b,1.036889332003988,0.8439680957128615,0.6807397252686386,2000,civil_comments
together_opt-66b,1.036889332003988,0.8479561316051845,0.6836606292234407,2000,civil_comments
together_t0pp,1.036889332003988,0.024426719840478565,0.0046437908496732025,2000,civil_comments
together_t5-11b,1.036889332003988,0.3673978065802592,0.2441009748532181,2000,civil_comments
together_ul2,1.036889332003988,0.726321036889332,0.5678478453528304,2000,civil_comments
together_yalm,1.036889332003988,0.11864406779661017,0.038930541708208706,2000,civil_comments
AlephAlpha_luminous-base,1.036889332003988,0.7612163509471586,0.5574889221225213,2000,civil_comments
AlephAlpha_luminous-extended,1.036889332003988,0.325024925224327,0.17332613271297218,2000,civil_comments
AlephAlpha_luminous-supreme,1.036889332003988,0.7088733798604188,0.47709460507366785,2000,civil_comments
ai21_j1-grande,1.036889332003988,0.3988035892323031,0.22597252686385289,2000,civil_comments
ai21_j1-grande-v2-beta,1.036889332003988,0.42821535393818544,0.25102863631328237,2000,civil_comments
ai21_j1-jumbo,1.036889332003988,0.96061814556331,0.6988996898194306,2000,civil_comments
ai21_j1-large,1.036889332003988,0.44017946161515453,0.26195408219785093,2000,civil_comments
anthropic_stanford-online-all-v4-s3,1.036889332003988,0.8599202392821536,0.6031333222554558,2000,civil_comments
cohere_command-medium-beta,1.036889332003988,0.9466600199401795,0.6996446770798715,2000,civil_comments
cohere_command-xlarge-beta,1.036889332003988,0.9332003988035892,0.6590835271961891,2000,civil_comments
cohere_large-20220720,1.036889332003988,0.7073778664007976,0.5713526642295336,2000,civil_comments
cohere_medium-20220720,1.036889332003988,0.8165503489531406,0.6588433588124515,2000,civil_comments
cohere_medium-20221108,1.036889332003988,0.15902293120638086,0.03610230419851557,2000,civil_comments
cohere_small-20220720,1.036889332003988,0.1585244267198405,0.03415376093940401,2000,civil_comments
cohere_xlarge-20220609,1.036889332003988,0.8923230309072782,0.6710858535504598,2000,civil_comments
cohere_xlarge-20221108,1.036889332003988,0.3654037886340977,0.20911814556331007,2000,civil_comments
microsoft_TNLGv2_530B,1.036889332003988,0.963110667996012,0.6876329899191316,2000,civil_comments
microsoft_TNLGv2_7B,1.036889332003988,0.5897308075772681,0.41026271186440677,2000,civil_comments
openai_ada,1.036889332003988,0.3040877367896311,0.16996366456186993,2000,civil_comments
openai_babbage,1.036889332003988,0.19740777666999004,0.14072272072670877,2000,civil_comments
openai_curie,1.036889332003988,0.7986041874376869,0.6022901296111665,2000,civil_comments
openai_davinci,1.036889332003988,0.8599202392821536,0.6578195967652597,2000,civil_comments
openai_text-ada-001,1.036889332003988,0.15702891326021934,0.035723219231195306,2000,civil_comments
openai_text-babbage-001,1.036889332003988,0.15154536390827517,0.028810457516339868,2000,civil_comments
openai_text-curie-001,1.036889332003988,0.6211365902293121,0.4066554780104132,2000,civil_comments
openai_text-davinci-002,1.036889332003988,0.9601196410767697,0.6805761604076659,2000,civil_comments
openai_text-davinci-003,1.036889332003988,0.9611166500498505,0.6813836268970865,2000,civil_comments
together_bloom,1.036889332003988,0.9416749750747757,0.6662559543591448,2000,civil_comments
together_glm,1.036889332003988,0.1575274177467597,0.03056563642406115,2000,civil_comments
together_gpt-j-6b,1.036889332003988,0.8429710867397806,0.661394538606403,2000,civil_comments
together_gpt-neox-20b,1.036889332003988,0.8504486540378864,0.6795000553893874,2000,civil_comments
together_opt-175b,1.036889332003988,0.8439680957128615,0.6807397252686386,2000,civil_comments
together_opt-66b,1.036889332003988,0.8479561316051845,0.6836606292234407,2000,civil_comments
together_t0pp,1.036889332003988,0.024426719840478565,0.0046437908496732025,2000,civil_comments
together_t5-11b,1.036889332003988,0.3673978065802592,0.2441009748532181,2000,civil_comments
together_ul2,1.036889332003988,0.726321036889332,0.5678478453528304,2000,civil_comments
together_yalm,1.036889332003988,0.11864406779661017,0.038930541708208706,2000,civil_comments
AlephAlpha_luminous-base,1.036889332003988,0.7612163509471586,0.5574889221225213,2000,civil_comments
AlephAlpha_luminous-extended,1.036889332003988,0.325024925224327,0.17332613271297218,2000,civil_comments
AlephAlpha_luminous-supreme,1.036889332003988,0.7088733798604188,0.47709460507366785,2000,civil_comments
ai21_j1-grande,1.036889332003988,0.3988035892323031,0.22597252686385289,2000,civil_comments
ai21_j1-grande-v2-beta,1.036889332003988,0.42821535393818544,0.25102863631328237,2000,civil_comments
ai21_j1-jumbo,1.036889332003988,0.96061814556331,0.6988996898194306,2000,civil_comments
ai21_j1-large,1.036889332003988,0.44017946161515453,0.26195408219785093,2000,civil_comments
anthropic_stanford-online-all-v4-s3,1.036889332003988,0.8599202392821536,0.6031333222554558,2000,civil_comments
cohere_command-medium-beta,1.036889332003988,0.9466600199401795,0.6996446770798715,2000,civil_comments
cohere_command-xlarge-beta,1.036889332003988,0.9332003988035892,0.6590835271961891,2000,civil_comments
cohere_large-20220720,1.036889332003988,0.7073778664007976,0.5713526642295336,2000,civil_comments
cohere_medium-20220720,1.036889332003988,0.8165503489531406,0.6588433588124515,2000,civil_comments
cohere_medium-20221108,1.036889332003988,0.15902293120638086,0.03610230419851557,2000,civil_comments
cohere_small-20220720,1.036889332003988,0.1585244267198405,0.03415376093940401,2000,civil_comments
cohere_xlarge-20220609,1.036889332003988,0.8923230309072782,0.6710858535504598,2000,civil_comments
cohere_xlarge-20221108,1.036889332003988,0.3654037886340977,0.20911814556331007,2000,civil_comments
microsoft_TNLGv2_530B,1.036889332003988,0.963110667996012,0.6876329899191316,2000,civil_comments
microsoft_TNLGv2_7B,1.036889332003988,0.5897308075772681,0.41026271186440677,2000,civil_comments
openai_ada,1.036889332003988,0.3040877367896311,0.16996366456186993,2000,civil_comments
openai_babbage,1.036889332003988,0.19740777666999004,0.14072272072670877,2000,civil_comments
openai_curie,1.036889332003988,0.7986041874376869,0.6022901296111665,2000,civil_comments
openai_davinci,1.036889332003988,0.8599202392821536,0.6578195967652597,2000,civil_comments
openai_text-ada-001,1.036889332003988,0.15702891326021934,0.035723219231195306,2000,civil_comments
openai_text-babbage-001,1.036889332003988,0.15154536390827517,0.028810457516339868,2000,civil_comments
openai_text-curie-001,1.036889332003988,0.6211365902293121,0.4066554780104132,2000,civil_comments
openai_text-davinci-002,1.036889332003988,0.9601196410767697,0.6805761604076659,2000,civil_comments
openai_text-davinci-003,1.036889332003988,0.9611166500498505,0.6813836268970865,2000,civil_comments
together_bloom,1.036889332003988,0.9416749750747757,0.6662559543591448,2000,civil_comments
together_glm,1.036889332003988,0.1575274177467597,0.03056563642406115,2000,civil_comments
together_gpt-j-6b,1.036889332003988,0.8429710867397806,0.661394538606403,2000,civil_comments
together_gpt-neox-20b,1.036889332003988,0.8504486540378864,0.6795000553893874,2000,civil_comments
together_opt-175b,1.036889332003988,0.8439680957128615,0.6807397252686386,2000,civil_comments
together_opt-66b,1.036889332003988,0.8479561316051845,0.6836606292234407,2000,civil_comments
together_t0pp,1.036889332003988,0.024426719840478565,0.0046437908496732025,2000,civil_comments
together_t5-11b,1.036889332003988,0.3673978065802592,0.2441009748532181,2000,civil_comments
together_ul2,1.036889332003988,0.726321036889332,0.5678478453528304,2000,civil_comments
together_yalm,1.036889332003988,0.11864406779661017,0.038930541708208706,2000,civil_comments
AlephAlpha_luminous-base,1.036889332003988,0.7612163509471586,0.5574889221225213,2000,civil_comments
AlephAlpha_luminous-extended,1.036889332003988,0.325024925224327,0.17332613271297218,2000,civil_comments
AlephAlpha_luminous-supreme,1.036889332003988,0.7088733798604188,0.47709460507366785,2000,civil_comments
ai21_j1-grande,1.036889332003988,0.3988035892323031,0.22597252686385289,2000,civil_comments
ai21_j1-grande-v2-beta,1.036889332003988,0.42821535393818544,0.25102863631328237,2000,civil_comments
ai21_j1-jumbo,1.036889332003988,0.96061814556331,0.6988996898194306,2000,civil_comments
ai21_j1-large,1.036889332003988,0.44017946161515453,0.26195408219785093,2000,civil_comments
anthropic_stanford-online-all-v4-s3,1.036889332003988,0.8599202392821536,0.6031333222554558,2000,civil_comments
cohere_command-medium-beta,1.036889332003988,0.9466600199401795,0.6996446770798715,2000,civil_comments
cohere_command-xlarge-beta,1.036889332003988,0.9332003988035892,0.6590835271961891,2000,civil_comments
cohere_large-20220720,1.036889332003988,0.7073778664007976,0.5713526642295336,2000,civil_comments
cohere_medium-20220720,1.036889332003988,0.8165503489531406,0.6588433588124515,2000,civil_comments
cohere_medium-20221108,1.036889332003988,0.15902293120638086,0.03610230419851557,2000,civil_comments
cohere_small-20220720,1.036889332003988,0.1585244267198405,0.03415376093940401,2000,civil_comments
cohere_xlarge-20220609,1.036889332003988,0.8923230309072782,0.6710858535504598,2000,civil_comments
cohere_xlarge-20221108,1.036889332003988,0.3654037886340977,0.20911814556331007,2000,civil_comments
