model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j1-grande,1.0541310541310542,0.1377278071722516,,0.1377278071722516,350,msmarco:track=regular
ai21_j1-grande-v2-beta,1.0541310541310542,0.40276760276760276,,0.40276760276760276,350,msmarco:track=regular
ai21_j1-jumbo,1.0541310541310542,0.2450990367657034,,0.2450990367657034,350,msmarco:track=regular
ai21_j1-large,1.0541310541310542,0.06214217880884547,,0.06214217880884547,350,msmarco:track=regular
anthropic_stanford-online-all-v4-s3,1.0541310541310542,0.6830133857911636,,0.6830133857911636,350,msmarco:track=regular
cohere_command-medium-beta,1.0541310541310542,0.7201736535069868,,0.7201736535069868,350,msmarco:track=regular
cohere_command-xlarge-beta,1.0541310541310542,0.7723680640347307,,0.7723680640347307,350,msmarco:track=regular
cohere_large-20220720,1.0541310541310542,0.18109935332157553,,0.18109935332157553,350,msmarco:track=regular
cohere_medium-20220720,1.0541310541310542,0.10800547189436077,,0.10800547189436077,350,msmarco:track=regular
cohere_medium-20221108,1.0541310541310542,0.15055397277619498,,0.15055397277619498,350,msmarco:track=regular
cohere_xlarge-20220609,1.0541310541310542,0.4189402161624383,,0.4189402161624383,350,msmarco:track=regular
cohere_xlarge-20221108,1.0541310541310542,0.5250124361235472,,0.5250124361235472,350,msmarco:track=regular
microsoft_TNLGv2_530B,1.0541310541310542,0.6870799981911092,,0.6870799981911092,350,msmarco:track=regular
microsoft_TNLGv2_7B,1.0541310541310542,0.08661194772305883,,0.08661194772305883,350,msmarco:track=regular
openai_ada,1.0541310541310542,0.024660832994166326,,0.024660832994166326,350,msmarco:track=regular
openai_babbage,1.0541310541310542,0.040990593768371546,,0.040990593768371546,350,msmarco:track=regular
openai_curie,1.0541310541310542,0.09145073033961923,,0.09145073033961923,350,msmarco:track=regular
openai_davinci,1.0541310541310542,0.2539829512051734,,0.2539829512051734,350,msmarco:track=regular
openai_text-ada-001,1.0541310541310542,0.06548071270293492,,0.06548071270293492,350,msmarco:track=regular
openai_text-babbage-001,1.0541310541310542,0.1892031836476281,,0.1892031836476281,350,msmarco:track=regular
openai_text-curie-001,1.0541310541310542,0.36012639623750736,,0.36012639623750736,350,msmarco:track=regular
openai_text-davinci-002,1.0541310541310542,0.7509564509564509,,0.7509564509564509,350,msmarco:track=regular
openai_text-davinci-003,1.0541310541310542,0.6476145253923031,,0.6476145253923031,350,msmarco:track=regular
together_bloom,1.0541310541310542,0.3160787771898883,,0.3160787771898883,350,msmarco:track=regular
together_gpt-j-6b,1.0541310541310542,0.09536245647356759,,0.09536245647356759,350,msmarco:track=regular
together_gpt-neox-20b,1.0541310541310542,0.20461832406276853,,0.20461832406276853,350,msmarco:track=regular
together_opt-175b,1.0541310541310542,0.4947666530999864,,0.4947666530999864,350,msmarco:track=regular
together_opt-66b,1.0541310541310542,0.35158164880387105,,0.35158164880387105,350,msmarco:track=regular
ai21_j1-grande,1.0541310541310542,0.1377278071722516,,0.1377278071722516,350,msmarco:track=regular
ai21_j1-grande-v2-beta,1.0541310541310542,0.40276760276760276,,0.40276760276760276,350,msmarco:track=regular
ai21_j1-jumbo,1.0541310541310542,0.2450990367657034,,0.2450990367657034,350,msmarco:track=regular
ai21_j1-large,1.0541310541310542,0.06214217880884547,,0.06214217880884547,350,msmarco:track=regular
anthropic_stanford-online-all-v4-s3,1.0541310541310542,0.6830133857911636,,0.6830133857911636,350,msmarco:track=regular
cohere_command-medium-beta,1.0541310541310542,0.7201736535069868,,0.7201736535069868,350,msmarco:track=regular
cohere_command-xlarge-beta,1.0541310541310542,0.7723680640347307,,0.7723680640347307,350,msmarco:track=regular
cohere_large-20220720,1.0541310541310542,0.18109935332157553,,0.18109935332157553,350,msmarco:track=regular
cohere_medium-20220720,1.0541310541310542,0.10800547189436077,,0.10800547189436077,350,msmarco:track=regular
cohere_medium-20221108,1.0541310541310542,0.15055397277619498,,0.15055397277619498,350,msmarco:track=regular
cohere_xlarge-20220609,1.0541310541310542,0.4189402161624383,,0.4189402161624383,350,msmarco:track=regular
cohere_xlarge-20221108,1.0541310541310542,0.5250124361235472,,0.5250124361235472,350,msmarco:track=regular
microsoft_TNLGv2_530B,1.0541310541310542,0.6870799981911092,,0.6870799981911092,350,msmarco:track=regular
microsoft_TNLGv2_7B,1.0541310541310542,0.08661194772305883,,0.08661194772305883,350,msmarco:track=regular
openai_ada,1.0541310541310542,0.024660832994166326,,0.024660832994166326,350,msmarco:track=regular
openai_babbage,1.0541310541310542,0.040990593768371546,,0.040990593768371546,350,msmarco:track=regular
openai_curie,1.0541310541310542,0.09145073033961923,,0.09145073033961923,350,msmarco:track=regular
openai_davinci,1.0541310541310542,0.2539829512051734,,0.2539829512051734,350,msmarco:track=regular
openai_text-ada-001,1.0541310541310542,0.06548071270293492,,0.06548071270293492,350,msmarco:track=regular
openai_text-babbage-001,1.0541310541310542,0.1892031836476281,,0.1892031836476281,350,msmarco:track=regular
openai_text-curie-001,1.0541310541310542,0.36012639623750736,,0.36012639623750736,350,msmarco:track=regular
openai_text-davinci-002,1.0541310541310542,0.7509564509564509,,0.7509564509564509,350,msmarco:track=regular
openai_text-davinci-003,1.0541310541310542,0.6476145253923031,,0.6476145253923031,350,msmarco:track=regular
together_bloom,1.0541310541310542,0.3160787771898883,,0.3160787771898883,350,msmarco:track=regular
together_gpt-j-6b,1.0541310541310542,0.09536245647356759,,0.09536245647356759,350,msmarco:track=regular
together_gpt-neox-20b,1.0541310541310542,0.20461832406276853,,0.20461832406276853,350,msmarco:track=regular
together_opt-175b,1.0541310541310542,0.4947666530999864,,0.4947666530999864,350,msmarco:track=regular
together_opt-66b,1.0541310541310542,0.35158164880387105,,0.35158164880387105,350,msmarco:track=regular
ai21_j1-grande,1.0541310541310542,0.1377278071722516,,0.1377278071722516,350,msmarco:track=regular
ai21_j1-grande-v2-beta,1.0541310541310542,0.40276760276760276,,0.40276760276760276,350,msmarco:track=regular
ai21_j1-jumbo,1.0541310541310542,0.2450990367657034,,0.2450990367657034,350,msmarco:track=regular
ai21_j1-large,1.0541310541310542,0.06214217880884547,,0.06214217880884547,350,msmarco:track=regular
anthropic_stanford-online-all-v4-s3,1.0541310541310542,0.6830133857911636,,0.6830133857911636,350,msmarco:track=regular
cohere_command-medium-beta,1.0541310541310542,0.7201736535069868,,0.7201736535069868,350,msmarco:track=regular
