"split","aAcc","fAcc","qAcc"
"Overall","62.56572029442692","36.41618497109826","34.505494505494504"
"VS","71.94444444444444","40.51724137931034","51.68539325842697"
"VD","56.852791878172596","34.34782608695652","23.465703971119133"
"VS_ocr","62.96296296296296","38.46153846153847","37.03703703703704"
"VD_math","43.51851851851852","13.88888888888889","16.666666666666664"
"VD_figure","62.5","43.90243902439025","28.205128205128204"
"VS_chart","77.6923076923077","50.0","65.78947368421053"
"VD_video","51.17647058823529","10.416666666666668","8.695652173913043"
"VD_illusion","56.25","40.32258064516129","18.055555555555554"
"VD_ocr","79.7752808988764","60.46511627906976","60.46511627906976"
"VS_map","65.625","31.818181818181817","34.375"
"VS_table","73.21428571428571","35.714285714285715","48.837209302325576"
