"split","aAcc","fAcc","qAcc"
"Overall","60.35751840168244","25.14450867052023","29.450549450549453"
"VD","61.59052453468698","28.26086956521739","26.353790613718413"
"VS","58.333333333333336","18.96551724137931","34.26966292134831"
"VD_ocr","73.03370786516854","48.837209302325576","46.51162790697674"
"VD_figure","67.5","46.34146341463415","38.46153846153847"
"VS_chart","54.61538461538461","12.5","42.10526315789473"
"VD_math","62.03703703703704","13.88888888888889","33.33333333333333"
"VD_video","53.529411764705884","14.583333333333334","7.246376811594203"
"VS_table","58.92857142857143","14.285714285714285","32.55813953488372"
"VS_map","62.5","27.27272727272727","25.0"
"VS_ocr","61.111111111111114","26.923076923076923","25.925925925925924"
"VD_illusion","60.416666666666664","20.967741935483872","20.833333333333336"
