model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.989,0.268,,0.268,1000,mmlu
AlephAlpha_luminous-extended,0.989,0.406,,0.406,1000,mmlu
AlephAlpha_luminous-supreme,0.989,0.503,,0.503,1000,mmlu
ai21_j1-grande,0.989,0.255,,0.255,1000,mmlu
ai21_j1-grande-v2-beta,0.989,0.597,,0.597,1000,mmlu
ai21_j1-jumbo,0.989,0.238,,0.238,1000,mmlu
ai21_j1-large,0.989,0.222,,0.222,1000,mmlu
anthropic_stanford-online-all-v4-s3,0.989,0.702,,0.702,1000,mmlu
cohere_command-medium-beta,0.989,0.518,,0.518,1000,mmlu
cohere_command-xlarge-beta,0.989,0.649,,0.649,1000,mmlu
cohere_large-20220720,0.989,0.343,,0.343,1000,mmlu
cohere_medium-20220720,0.989,0.276,,0.276,1000,mmlu
cohere_medium-20221108,0.989,0.218,,0.218,1000,mmlu
cohere_small-20220720,0.989,0.271,,0.271,1000,mmlu
cohere_xlarge-20220609,0.989,0.425,,0.425,1000,mmlu
cohere_xlarge-20221108,0.989,0.48,,0.48,1000,mmlu
microsoft_TNLGv2_530B,0.989,0.677,,0.677,1000,mmlu
microsoft_TNLGv2_7B,0.989,0.215,,0.215,1000,mmlu
openai_ada,0.989,0.169,,0.169,1000,mmlu
openai_babbage,0.989,0.19,,0.19,1000,mmlu
openai_curie,0.989,0.189,,0.189,1000,mmlu
openai_davinci,0.989,0.602,,0.602,1000,mmlu
openai_text-ada-001,0.989,0.172,,0.172,1000,mmlu
openai_text-babbage-001,0.989,0.176,,0.176,1000,mmlu
openai_text-curie-001,0.989,0.177,,0.177,1000,mmlu
openai_text-davinci-002,0.989,0.794,,0.794,1000,mmlu
openai_text-davinci-003,0.989,0.791,,0.791,1000,mmlu
together_bloom,0.989,0.284,,0.284,1000,mmlu
together_glm,0.989,0.405,,0.405,1000,mmlu
together_gpt-j-6b,0.989,0.212,,0.212,1000,mmlu
together_gpt-neox-20b,0.989,0.267,,0.267,1000,mmlu
together_opt-175b,0.989,0.349,,0.349,1000,mmlu
together_opt-66b,0.989,0.299,,0.299,1000,mmlu
together_t0pp,0.989,0.489,,0.489,1000,mmlu
together_t5-11b,0.989,0.327,,0.327,1000,mmlu
together_ul2,0.989,0.316,,0.316,1000,mmlu
together_yalm,0.989,0.189,,0.189,1000,mmlu
AlephAlpha_luminous-base,0.989,0.268,,0.268,1000,mmlu
AlephAlpha_luminous-extended,0.989,0.406,,0.406,1000,mmlu
AlephAlpha_luminous-supreme,0.989,0.503,,0.503,1000,mmlu
ai21_j1-grande,0.989,0.255,,0.255,1000,mmlu
ai21_j1-grande-v2-beta,0.989,0.597,,0.597,1000,mmlu
ai21_j1-jumbo,0.989,0.238,,0.238,1000,mmlu
ai21_j1-large,0.989,0.222,,0.222,1000,mmlu
anthropic_stanford-online-all-v4-s3,0.989,0.702,,0.702,1000,mmlu
cohere_command-medium-beta,0.989,0.518,,0.518,1000,mmlu
cohere_command-xlarge-beta,0.989,0.649,,0.649,1000,mmlu
cohere_large-20220720,0.989,0.343,,0.343,1000,mmlu
cohere_medium-20220720,0.989,0.276,,0.276,1000,mmlu
cohere_medium-20221108,0.989,0.218,,0.218,1000,mmlu
cohere_small-20220720,0.989,0.271,,0.271,1000,mmlu
cohere_xlarge-20220609,0.989,0.425,,0.425,1000,mmlu
cohere_xlarge-20221108,0.989,0.48,,0.48,1000,mmlu
microsoft_TNLGv2_530B,0.989,0.677,,0.677,1000,mmlu
microsoft_TNLGv2_7B,0.989,0.215,,0.215,1000,mmlu
openai_ada,0.989,0.169,,0.169,1000,mmlu
openai_babbage,0.989,0.19,,0.19,1000,mmlu
openai_curie,0.989,0.189,,0.189,1000,mmlu
openai_davinci,0.989,0.602,,0.602,1000,mmlu
openai_text-ada-001,0.989,0.172,,0.172,1000,mmlu
openai_text-babbage-001,0.989,0.176,,0.176,1000,mmlu
openai_text-curie-001,0.989,0.177,,0.177,1000,mmlu
openai_text-davinci-002,0.989,0.794,,0.794,1000,mmlu
openai_text-davinci-003,0.989,0.791,,0.791,1000,mmlu
