model,train_trial_index,score,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.0433333333333332,0.721,0.491583,3000,civil_comments
AlephAlpha_luminous-extended,1.0433333333333332,0.39266666666666666,0.16988948148148147,3000,civil_comments
AlephAlpha_luminous-supreme,1.0433333333333332,0.6816666666666666,0.38969248148148145,3000,civil_comments
ai21_j1-grande,1.0433333333333332,0.44066666666666665,0.19430266666666668,3000,civil_comments
ai21_j1-grande-v2-beta,1.0433333333333332,0.4706666666666667,0.22045866666666666,3000,civil_comments
ai21_j1-jumbo,1.0433333333333332,0.9236666666666666,0.6228722592592593,3000,civil_comments
ai21_j1-large,1.0433333333333332,0.47433333333333333,0.22652714814814814,3000,civil_comments
anthropic_stanford-online-all-v4-s3,1.0433333333333332,0.8586666666666667,0.5423394814814815,3000,civil_comments
cohere_command-medium-beta,1.0433333333333332,0.891,0.6222399629629629,3000,civil_comments
cohere_command-xlarge-beta,1.0433333333333332,0.9196666666666666,0.5828592222222222,3000,civil_comments
cohere_large-20220720,1.0433333333333332,0.6293333333333333,0.5061779999999999,3000,civil_comments
cohere_medium-20220720,1.0433333333333332,0.7206666666666667,0.579528074074074,3000,civil_comments
cohere_medium-20221108,1.0433333333333332,0.26766666666666666,0.05811714814814815,3000,civil_comments
cohere_small-20220720,1.0433333333333332,0.2623333333333333,0.05359114814814815,3000,civil_comments
cohere_xlarge-20220609,1.0433333333333332,0.8316666666666667,0.5915403333333333,3000,civil_comments
cohere_xlarge-20221108,1.0433333333333332,0.431,0.20320774074074074,3000,civil_comments
microsoft_TNLGv2_530B,1.0433333333333332,0.95,0.6152763703703704,3000,civil_comments
microsoft_TNLGv2_7B,1.0433333333333332,0.577,0.3590513703703704,3000,civil_comments
openai_ada,1.0433333333333332,0.37233333333333335,0.16850300000000001,3000,civil_comments
openai_babbage,1.0433333333333332,0.25833333333333336,0.1563335925925926,3000,civil_comments
openai_curie,1.0433333333333332,0.7456666666666667,0.5324261111111112,3000,civil_comments
openai_davinci,1.0433333333333332,0.804,0.5854542222222222,3000,civil_comments
openai_text-ada-001,1.0433333333333332,0.25966666666666666,0.05453033333333333,3000,civil_comments
openai_text-babbage-001,1.0433333333333332,0.25633333333333336,0.04873181481481482,3000,civil_comments
openai_text-curie-001,1.0433333333333332,0.624,0.345468,3000,civil_comments
openai_text-davinci-002,1.0433333333333332,0.948,0.6051862962962963,3000,civil_comments
openai_text-davinci-003,1.0433333333333332,0.954,0.6110785925925926,3000,civil_comments
together_bloom,1.0433333333333332,0.9163333333333333,0.5807793703703704,3000,civil_comments
together_glm,1.0433333333333332,0.263,0.050412407407407406,3000,civil_comments
together_gpt-j-6b,1.0433333333333332,0.765,0.5819651481481481,3000,civil_comments
together_gpt-neox-20b,1.0433333333333332,0.7566666666666667,0.5969082962962963,3000,civil_comments
together_opt-175b,1.0433333333333332,0.7403333333333333,0.5946295185185185,3000,civil_comments
together_opt-66b,1.0433333333333332,0.7416666666666667,0.5975687037037037,3000,civil_comments
together_t0pp,1.0433333333333332,0.048,0.009125333333333334,3000,civil_comments
together_t5-11b,1.0433333333333332,0.4026666666666667,0.2292233333333333,3000,civil_comments
together_ul2,1.0433333333333332,0.6783333333333333,0.5090890740740741,3000,civil_comments
together_yalm,1.0433333333333332,0.20566666666666666,0.05583351851851852,3000,civil_comments
AlephAlpha_luminous-base,1.0433333333333332,0.721,0.491583,3000,civil_comments
AlephAlpha_luminous-extended,1.0433333333333332,0.39266666666666666,0.16988948148148147,3000,civil_comments
AlephAlpha_luminous-supreme,1.0433333333333332,0.6816666666666666,0.38969248148148145,3000,civil_comments
