"split","aAcc","fAcc","qAcc"
"Overall","62.56572029442692","36.70520231213873","35.824175824175825"
"VS","71.94444444444444","41.37931034482759","50.0"
"VD","56.852791878172596","34.34782608695652","26.714801444043324"
"VD_figure","70.0","53.65853658536586","41.02564102564102"
"VD_ocr","79.7752808988764","62.7906976744186","58.139534883720934"
"VS_chart","75.38461538461539","45.0","63.1578947368421"
"VD_math","33.33333333333333","5.555555555555555","7.4074074074074066"
"VS_table","79.46428571428571","50.0","60.46511627906976"
"VS_map","57.8125","27.27272727272727","18.75"
"VS_ocr","64.81481481481481","38.46153846153847","33.33333333333333"
"VD_illusion","61.111111111111114","35.483870967741936","30.555555555555557"
"VD_video","50.0","12.5","10.144927536231885"
