"split","aAcc","fAcc","qAcc"
"Overall","57.833859095688744","28.034682080924856","28.79120879120879"
"VD","54.653130287648054","27.82608695652174","23.465703971119133"
"VS","63.05555555555556","28.448275862068968","37.07865168539326"
"VS_chart","63.07692307692307","25.0","47.368421052631575"
"VD_illusion","58.333333333333336","37.096774193548384","25.0"
"VD_math","42.592592592592595","8.333333333333332","16.666666666666664"
"VS_table","66.07142857142857","32.142857142857146","41.86046511627907"
"VS_map","59.375","22.727272727272727","18.75"
"VD_video","45.294117647058826","6.25","8.695652173913043"
"VD_figure","65.0","36.58536585365854","33.33333333333333"
"VS_ocr","61.111111111111114","34.61538461538461","22.22222222222222"
"VD_ocr","71.91011235955057","46.51162790697674","44.18604651162791"
