"split","aAcc","fAcc","qAcc"
"Overall","62.46056782334385","33.81502890173411","36.48351648351648"
"VS","68.88888888888889","32.758620689655174","46.62921348314607"
"VD","58.544839255499156","34.34782608695652","29.96389891696751"
"VD_video","41.76470588235294","10.416666666666668","8.695652173913043"
"VS_ocr","55.55555555555556","30.76923076923077","22.22222222222222"
"VS_chart","73.84615384615385","35.0","61.8421052631579"
"VS_table","75.0","32.142857142857146","55.81395348837209"
"VD_math","60.18518518518518","22.22222222222222","38.88888888888889"
"VS_map","59.375","31.818181818181817","18.75"
"VD_ocr","76.40449438202246","55.81395348837209","53.48837209302325"
"VD_figure","66.25","46.34146341463415","30.76923076923077"
"VD_illusion","61.80555555555556","37.096774193548384","29.166666666666668"
