"split","aAcc","fAcc","qAcc"
"Overall","60.042060988433235","29.76878612716763","30.76923076923077"
"VS","61.94444444444444","24.137931034482758","35.39325842696629"
"VD","58.88324873096447","32.608695652173914","27.79783393501805"
"VD_figure","63.74999999999999","46.34146341463415","28.205128205128204"
"VD_ocr","74.15730337078652","55.81395348837209","51.162790697674424"
"VS_table","67.85714285714286","32.142857142857146","44.18604651162791"
"VD_math","63.888888888888886","22.22222222222222","38.88888888888889"
"VS_ocr","51.85185185185185","19.230769230769234","14.814814814814813"
"VD_video","48.23529411764706","14.583333333333334","14.492753623188406"
"VS_map","53.125","18.181818181818183","12.5"
"VS_chart","65.38461538461539","25.0","47.368421052631575"
"VD_illusion","55.55555555555556","27.419354838709676","18.055555555555554"
