"split","aAcc","fAcc","qAcc"
"Overall","64.45846477392219","37.57225433526011","38.02197802197802"
"VS","68.88888888888889","36.206896551724135","46.06741573033708"
"VD","61.75972927241963","38.26086956521739","32.851985559566785"
"VD_math","67.5925925925926","36.11111111111111","42.592592592592595"
"VS_map","57.8125","18.181818181818183","21.875"
"VS_chart","66.15384615384615","32.5","55.26315789473685"
"VD_ocr","70.78651685393258","51.162790697674424","46.51162790697674"
"VS_table","80.35714285714286","50.0","55.81395348837209"
"VD_figure","81.25","70.73170731707317","64.1025641025641"
"VD_video","49.411764705882355","10.416666666666668","10.144927536231885"
"VD_illusion","55.55555555555556","30.64516129032258","22.22222222222222"
"VS_ocr","64.81481481481481","42.30769230769231","33.33333333333333"
