"split","aAcc","fAcc","qAcc"
"Overall","58.67507886435332","26.011560693641616","29.230769230769234"
"VD","54.653130287648054","26.956521739130434","21.299638989169676"
"VS","65.27777777777779","24.137931034482758","41.57303370786517"
"VD_ocr","70.78651685393258","44.18604651162791","41.86046511627907"
"VD_video","48.8235294117647","12.5","8.695652173913043"
"VS_chart","70.0","30.0","59.210526315789465"
"VS_table","66.07142857142857","14.285714285714285","39.53488372093023"
"VD_figure","60.0","39.02439024390244","23.076923076923077"
"VS_map","62.5","22.727272727272727","25.0"
"VD_illusion","59.02777777777778","32.25806451612903","26.38888888888889"
"VS_ocr","55.55555555555556","26.923076923076923","14.814814814814813"
"VD_math","40.74074074074074","2.7777777777777777","12.962962962962962"
