"split","aAcc","fAcc","qAcc"
"Overall","46.05678233438486","19.36416184971098","15.604395604395604"
"VD","49.407783417935704","24.347826086956523","16.24548736462094"
"VS","40.55555555555556","9.482758620689655","14.606741573033707"
"VD_math","36.11111111111111","8.333333333333332","11.11111111111111"
"VS_table","42.857142857142854","3.571428571428571","4.651162790697675"
"VD_illusion","43.05555555555556","25.806451612903224","5.555555555555555"
"VS_ocr","37.03703703703704","15.384615384615385","14.814814814814813"
"VS_map","48.4375","22.727272727272727","15.625"
"VD_video","48.23529411764706","10.416666666666668","13.043478260869565"
"VD_figure","65.0","46.34146341463415","35.8974358974359"
"VS_chart","36.15384615384615","2.5","19.736842105263158"
"VD_ocr","64.04494382022472","30.23255813953488","27.906976744186046"
