"split","aAcc","fAcc","qAcc"
"Overall","50.1577287066246","19.07514450867052","21.53846153846154"
"VD","54.314720812182735","24.347826086956523","24.548736462093864"
"VS","43.333333333333336","8.620689655172415","16.853932584269664"
"VD_video","41.76470588235294","2.083333333333333","10.144927536231885"
"VS_ocr","42.592592592592595","19.230769230769234","7.4074074074074066"
"VD_math","56.481481481481474","13.88888888888889","35.18518518518518"
"VD_illusion","54.166666666666664","25.806451612903224","16.666666666666664"
"VD_figure","70.0","46.34146341463415","46.15384615384615"
"VS_map","48.4375","9.090909090909092","12.5"
"VS_chart","40.0","5.0","27.631578947368425"
"VS_table","44.642857142857146","3.571428571428571","6.976744186046512"
"VD_ocr","61.79775280898876","34.883720930232556","27.906976744186046"
