"split","aAcc","fAcc","qAcc"
"Overall","56.256572029442694","27.74566473988439","28.35164835164835"
"VS","58.88888888888889","25.0","35.95505617977528"
"VD","54.653130287648054","29.130434782608695","23.465703971119133"
"VD_video","41.17647058823529","6.25","8.695652173913043"
"VS_ocr","57.407407407407405","26.923076923076923","18.51851851851852"
"VS_chart","56.92307692307692","25.0","46.05263157894737"
"VD_ocr","71.91011235955057","48.837209302325576","44.18604651162791"
"VD_figure","68.75","51.21951219512195","38.46153846153847"
"VD_illusion","58.333333333333336","27.419354838709676","20.833333333333336"
"VS_table","63.39285714285714","28.57142857142857","44.18604651162791"
"VS_map","56.25","18.181818181818183","15.625"
"VD_math","46.2962962962963","13.88888888888889","18.51851851851852"
