"split","aAcc","fAcc","qAcc"
"Overall","72.13459516298633","51.445086705202314","48.57142857142857"
"VS","77.22222222222223","56.03448275862068","58.98876404494382"
"VD","69.03553299492386","49.130434782608695","41.87725631768953"
"VD_ocr","83.14606741573034","67.44186046511628","67.44186046511628"
"VD_video","62.35294117647059","29.166666666666668","30.434782608695656"
"VD_illusion","63.19444444444444","45.16129032258064","29.166666666666668"
"VS_table","82.14285714285714","60.71428571428571","65.11627906976744"
"VD_figure","81.25","70.73170731707317","61.53846153846154"
"VD_math","66.66666666666666","36.11111111111111","38.88888888888889"
"VS_chart","86.92307692307692","67.5","80.26315789473685"
"VS_ocr","62.96296296296296","46.15384615384615","29.629629629629626"
"VS_map","60.9375","40.909090909090914","25.0"
