"split","aAcc","fAcc","qAcc"
"Overall","50.36803364879074","19.942196531791907","17.36263736263736"
"VS","44.44444444444444","11.206896551724139","13.48314606741573"
"VD","53.97631133671743","24.347826086956523","19.855595667870034"
"VD_illusion","45.83333333333333","19.35483870967742","8.333333333333332"
"VS_table","41.964285714285715","3.571428571428571","4.651162790697675"
"VD_math","55.55555555555556","22.22222222222222","37.03703703703704"
"VS_chart","43.07692307692308","10.0","23.684210526315788"
"VD_figure","61.25000000000001","41.46341463414634","20.51282051282051"
"VS_map","45.3125","4.545454545454546","0.0"
"VS_ocr","51.85185185185185","26.923076923076923","14.814814814814813"
"VD_video","50.0","4.166666666666666","8.695652173913043"
"VD_ocr","66.29213483146067","39.53488372093023","34.883720930232556"
