"split","aAcc","fAcc","qAcc"
"Overall","58.88538380651946","24.566473988439306","28.35164835164835"
"VD","57.868020304568525","28.26086956521739","24.187725631768952"
"VS","60.55555555555555","17.24137931034483","34.831460674157306"
"VS_map","53.125","9.090909090909092","15.625"
"VS_ocr","51.85185185185185","11.538461538461538","11.11111111111111"
"VS_table","63.39285714285714","28.57142857142857","37.2093023255814"
"VS_chart","65.38461538461539","17.5","50.0"
"VD_video","45.294117647058826","10.416666666666668","7.246376811594203"
"VD_math","56.481481481481474","11.11111111111111","25.925925925925924"
"VD_figure","63.74999999999999","41.46341463414634","25.64102564102564"
"VD_ocr","75.28089887640449","53.48837209302325","51.162790697674424"
"VD_illusion","59.72222222222222","25.806451612903224","22.22222222222222"
